Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 4.000E-01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 4.051E+00 = <U> 
     mmp83 = radfield
 1.809E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  6.796E-27  2.290E-19 COBE-DIRBE
2.220E+00  8.059E-27  4.746E-19 COBE-DIRBE
3.530E+00  4.950E-26  4.635E-18 COBE-DIRBE
4.880E+00  2.286E-26  2.959E-18 COBE-DIRBE
1.229E+01  6.904E-25  2.251E-16 COBE-DIRBE
2.079E+01  1.935E-24  1.067E-15 COBE-DIRBE
5.599E+01  9.970E-24  1.481E-14 COBE-DIRBE
9.770E+01  7.573E-24  1.963E-14 COBE-DIRBE
1.479E+02  4.852E-24  1.903E-14 COBE-DIRBE
2.479E+02  1.538E-24  1.011E-14 COBE-DIRBE
1.200E+01  6.036E-25  1.921E-16 IRAS
2.500E+01  2.925E-24  1.940E-15 IRAS
6.000E+01  9.769E-24  1.555E-14 IRAS
1.000E+02  7.424E-24  1.969E-14 IRAS
3.550E+00  5.758E-26  5.422E-18 SST-IRAC
4.493E+00  1.582E-26  1.886E-18 SST-IRAC
5.731E+00  1.539E-25  2.340E-17 SST-IRAC
7.872E+00  5.615E-25  1.172E-16 SST-IRAC
2.368E+01  2.596E-24  1.631E-15 SST-MIPS
7.142E+01  8.356E-24  1.583E-14 SST-MIPS
1.559E+02  4.207E-24  1.740E-14 SST-MIPS
1.600E+01  9.917E-25  4.209E-16 SST-IRSPU
2.200E+01  2.414E-24  1.409E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  5.542E-31  1.470E-19
9.908E+03  5.745E-31  1.510E-19
9.817E+03  5.955E-31  1.551E-19
9.727E+03  6.173E-31  1.593E-19
9.638E+03  6.400E-31  1.636E-19
9.550E+03  6.634E-31  1.681E-19
9.462E+03  6.877E-31  1.726E-19
9.376E+03  7.129E-31  1.773E-19
9.290E+03  7.390E-31  1.821E-19
9.204E+03  7.661E-31  1.871E-19
9.120E+03  7.942E-31  1.921E-19
9.036E+03  8.233E-31  1.973E-19
8.954E+03  8.534E-31  2.027E-19
8.872E+03  8.845E-31  2.081E-19
8.790E+03  9.168E-31  2.138E-19
8.710E+03  9.502E-31  2.195E-19
8.630E+03  9.849E-31  2.255E-19
8.551E+03  1.021E-30  2.316E-19
8.472E+03  1.058E-30  2.378E-19
8.395E+03  1.097E-30  2.443E-19
8.318E+03  1.137E-30  2.509E-19
8.241E+03  1.179E-30  2.577E-19
8.166E+03  1.222E-30  2.647E-19
8.091E+03  1.267E-30  2.719E-19
8.017E+03  1.313E-30  2.793E-19
7.943E+03  1.361E-30  2.869E-19
7.870E+03  1.411E-30  2.947E-19
7.798E+03  1.463E-30  3.027E-19
7.727E+03  1.517E-30  3.110E-19
7.656E+03  1.573E-30  3.194E-19
7.586E+03  1.631E-30  3.282E-19
7.516E+03  1.691E-30  3.371E-19
7.447E+03  1.753E-30  3.464E-19
7.379E+03  1.818E-30  3.558E-19
7.311E+03  1.885E-30  3.656E-19
7.244E+03  1.955E-30  3.756E-19
7.178E+03  2.027E-30  3.859E-19
7.112E+03  2.102E-30  3.965E-19
7.047E+03  2.179E-30  4.074E-19
6.982E+03  2.260E-30  4.186E-19
6.918E+03  2.344E-30  4.301E-19
6.855E+03  2.430E-30  4.419E-19
6.792E+03  2.520E-30  4.540E-19
6.730E+03  2.613E-30  4.665E-19
6.668E+03  2.710E-30  4.794E-19
6.607E+03  2.811E-30  4.926E-19
6.546E+03  2.915E-30  5.062E-19
6.486E+03  3.023E-30  5.201E-19
6.427E+03  3.135E-30  5.345E-19
6.368E+03  3.252E-30  5.493E-19
6.310E+03  3.373E-30  5.645E-19
6.252E+03  3.498E-30  5.801E-19
6.194E+03  3.628E-30  5.962E-19
6.138E+03  3.763E-30  6.127E-19
6.081E+03  3.904E-30  6.297E-19
6.026E+03  4.049E-30  6.472E-19
5.970E+03  4.200E-30  6.652E-19
5.916E+03  4.357E-30  6.837E-19
5.861E+03  4.520E-30  7.027E-19
5.808E+03  4.689E-30  7.223E-19
5.754E+03  4.864E-30  7.424E-19
5.702E+03  5.046E-30  7.631E-19
5.649E+03  5.235E-30  7.844E-19
5.598E+03  5.431E-30  8.064E-19
5.546E+03  5.634E-30  8.289E-19
5.495E+03  5.845E-30  8.521E-19
5.445E+03  6.065E-30  8.760E-19
5.395E+03  6.292E-30  9.005E-19
