Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         6 = grain model
 4.000E-08 4.000E-01 3.750E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 1.250E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 7.000E+00 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 8.309E+01 = <U> 
     mmp83 = radfield
 3.730E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.334E-24  4.494E-17 COBE-DIRBE
2.220E+00  1.791E-24  1.055E-16 COBE-DIRBE
3.530E+00  1.232E-23  1.154E-15 COBE-DIRBE
4.880E+00  7.703E-24  9.971E-16 COBE-DIRBE
1.229E+01  7.448E-23  2.428E-14 COBE-DIRBE
2.079E+01  1.108E-22  6.112E-14 COBE-DIRBE
5.599E+01  1.455E-22  2.161E-13 COBE-DIRBE
9.770E+01  6.670E-23  1.729E-13 COBE-DIRBE
1.479E+02  2.765E-23  1.085E-13 COBE-DIRBE
2.479E+02  5.497E-24  3.614E-14 COBE-DIRBE
1.200E+01  7.654E-23  2.436E-14 IRAS
2.500E+01  1.316E-22  8.730E-14 IRAS
6.000E+01  1.379E-22  2.194E-13 IRAS
1.000E+02  6.349E-23  1.684E-13 IRAS
3.550E+00  1.427E-23  1.344E-15 SST-IRAC
4.493E+00  5.435E-24  6.477E-16 SST-IRAC
5.731E+00  3.820E-23  5.807E-15 SST-IRAC
7.872E+00  9.659E-23  2.017E-14 SST-IRAC
2.368E+01  1.237E-22  7.771E-14 SST-MIPS
7.142E+01  9.888E-23  1.873E-13 SST-MIPS
1.559E+02  2.184E-23  9.032E-14 SST-MIPS
1.600E+01  7.917E-23  3.360E-14 SST-IRSPU
2.200E+01  1.225E-22  7.147E-14 SST-IRSPU
7.500E+01  8.570E-23  1.705E-13 Herschel-PACS
1.100E+02  4.506E-23  1.315E-13 Herschel-PACS
1.700E+02  1.663E-23  7.497E-14 Herschel-PACS
2.500E+02  4.497E-24  2.982E-14 Herschel-SPIRE
3.600E+02  1.036E-24  9.894E-15 Herschel-SPIRE
5.200E+02  2.250E-25  3.104E-15 Herschel-SPIRE
2.400E+00  2.054E-24  1.308E-16 Akari IRC NIR N2
3.200E+00  9.407E-24  7.985E-16 Akari IRC NIR N3
4.100E+00  5.672E-24  6.169E-16 Akari IRC NIR N4
7.000E+00  1.056E-22  1.961E-14 Akari IRC MIR-S S7
9.000E+00  8.275E-23  1.976E-14 Akari IRC MIR-S S9W
1.100E+01  7.100E-23  2.072E-14 Akari IRC MIR-S S11
1.500E+01  8.368E-23  3.329E-14 Akari IRC MIR-L L15
1.800E+01  1.008E-22  4.811E-14 Akari IRC MIR-L L18W
2.400E+01  1.226E-22  7.802E-14 Akari IRC MIR-L L24
6.500E+01  1.189E-22  2.050E-13 Akari FIS N60
8.000E+01  8.330E-23  1.768E-13 Akari FIS WIDE-S
1.400E+02  2.740E-23  1.018E-13 Akari FIS WIDE-L
1.600E+02  2.007E-23  8.519E-14 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  8.890E-31  2.358E-19
9.908E+03  9.216E-31  2.422E-19
9.817E+03  9.554E-31  2.488E-19
9.727E+03  9.904E-31  2.556E-19
9.638E+03  1.027E-30  2.625E-19
9.550E+03  1.064E-30  2.696E-19
9.462E+03  1.103E-30  2.769E-19
9.376E+03  1.144E-30  2.845E-19
9.290E+03  1.186E-30  2.922E-19
9.204E+03  1.229E-30  3.001E-19
9.120E+03  1.274E-30  3.083E-19
9.036E+03  1.321E-30  3.167E-19
8.954E+03  1.369E-30  3.252E-19
8.872E+03  1.419E-30  3.340E-19
8.790E+03  1.471E-30  3.430E-19
8.710E+03  1.525E-30  3.523E-19
8.630E+03  1.581E-30  3.618E-19
8.551E+03  1.638E-30  3.716E-19
8.472E+03  1.698E-30  3.817E-19
8.395E+03  1.760E-30  3.920E-19
8.318E+03  1.825E-30  4.026E-19
8.241E+03  1.892E-30  4.136E-19
8.166E+03  1.961E-30  4.248E-19
8.091E+03  2.033E-30  4.364E-19
8.017E+03  2.108E-30  4.483E-19
7.943E+03  2.185E-30  4.605E-19
7.870E+03  2.266E-30  4.730E-19
7.798E+03  2.349E-30  4.860E-19
7.727E+03  2.436E-30  4.992E-19
7.656E+03  2.526E-30  5.129E-19
7.586E+03  2.619E-30  5.269E-19
7.516E+03  2.715E-30  5.414E-19
7.447E+03  2.816E-30  5.562E-19
7.379E+03  2.920E-30  5.715E-19
7.311E+03  3.027E-30  5.871E-19
7.244E+03  3.139E-30  6.033E-19
7.178E+03  3.256E-30  6.199E-19
7.112E+03  3.376E-30  6.369E-19
7.047E+03  3.501E-30  6.545E-19
6.982E+03  3.631E-30  6.725E-19
6.918E+03  3.766E-30  6.910E-19
6.855E+03  3.905E-30  7.101E-19
6.792E+03  4.050E-30  7.296E-19
6.730E+03  4.200E-30  7.498E-19
6.668E+03  4.356E-30  7.705E-19
6.607E+03  4.518E-30  7.918E-19
6.546E+03  4.686E-30  8.137E-19
6.486E+03  4.860E-30  8.362E-19
6.427E+03  5.041E-30  8.594E-19
6.368E+03  5.229E-30  8.833E-19
6.310E+03  5.424E-30  9.078E-19
6.252E+03  5.626E-30  9.331E-19
6.194E+03  5.837E-30  9.590E-19
6.138E+03  6.055E-30  9.857E-19
6.081E+03  6.281E-30  1.013E-18
6.026E+03  6.516E-30  1.041E-18
5.970E+03  6.760E-30  1.071E-18
5.916E+03  7.013E-30  1.100E-18
5.861E+03  7.276E-30  1.131E-18
5.808E+03  7.549E-30  1.163E-18
5.754E+03  7.832E-30  1.196E-18
5.702E+03  8.127E-30  1.229E-18
5.649E+03  8.432E-30  1.264E-18
5.598E+03  8.749E-30  1.299E-18
5.546E+03  9.078E-30  1.336E-18
5.495E+03  9.420E-30  1.373E-18
5.445E+03  9.775E-30  1.412E-18
5.395E+03  1.014E-29  1.452E-18
5.346E+03  1.053E-29  1.493E-18
5.297E+03  1.092E-29  1.535E-18
5.248E+03  1.134E-29  1.578E-18
5.200E+03  1.177E-29  1.623E-18
5.152E+03  1.221E-29  1.669E-18
5.105E+03  1.267E-29  1.716E-18
5.058E+03  1.315E-29  1.765E-18
5.012E+03  1.365E-29  1.815E-18
4.966E+03  1.417E-29  1.866E-18
4.920E+03  1.470E-29  1.919E-18
4.875E+03  1.526E-29  1.974E-18
4.831E+03  1.584E-29  2.030E-18
4.786E+03  1.644E-29  2.088E-18
4.742E+03  1.707E-29  2.147E-18
4.699E+03  1.772E-29  2.208E-18
4.656E+03  1.839E-29  2.271E-18
4.613E+03  1.909E-29  2.336E-18
4.571E+03  1.982E-29  2.403E-18
4.529E+03  2.058E-29  2.472E-18
4.487E+03  2.136E-29  2.543E-18
4.446E+03  2.218E-29  2.616E-18
4.406E+03  2.303E-29  2.691E-18
4.365E+03  2.391E-29  2.768E-18
4.325E+03  2.482E-29  2.848E-18
4.285E+03  2.577E-29  2.930E-18
4.246E+03  2.676E-29  3.014E-18
4.207E+03  2.779E-29  3.101E-18
4.169E+03  2.886E-29  3.191E-18
4.130E+03  2.996E-29  3.283E-18
4.093E+03  3.112E-29  3.378E-18
4.055E+03  3.231E-29  3.476E-18
4.018E+03  3.356E-29  3.576E-18
3.981E+03  3.485E-29  3.680E-18
3.945E+03  3.619E-29  3.787E-18
3.908E+03  3.758E-29  3.896E-18
3.873E+03  3.903E-29  4.009E-18
3.837E+03  4.054E-29  4.126E-18
3.802E+03  4.210E-29  4.246E-18
3.767E+03  4.373E-29  4.369E-18
3.733E+03  4.542E-29  4.497E-18
3.698E+03  4.717E-29  4.628E-18
3.664E+03  4.900E-29  4.763E-18
3.631E+03  5.090E-29  4.902E-18
3.597E+03  5.288E-29  5.046E-18
3.565E+03  5.493E-29  5.193E-18
3.532E+03  5.706E-29  5.346E-18
3.499E+03  5.928E-29  5.503E-18
3.467E+03  6.159E-29  5.664E-18
3.436E+03  6.398E-29  5.831E-18
3.404E+03  6.648E-29  6.003E-18
3.373E+03  6.907E-29  6.179E-18
3.342E+03  7.176E-29  6.362E-18
3.311E+03  7.457E-29  6.550E-18
3.281E+03  7.748E-29  6.743E-18
3.251E+03  8.051E-29  6.943E-18
3.221E+03  8.366E-29  7.148E-18
3.192E+03  8.694E-29  7.360E-18
3.162E+03  9.035E-29  7.578E-18
3.133E+03  9.389E-29  7.804E-18
3.105E+03  9.758E-29  8.035E-18
3.076E+03  1.014E-28  8.275E-18
3.048E+03  1.054E-28  8.521E-18
3.020E+03  1.095E-28  8.775E-18
2.992E+03  1.138E-28  9.036E-18
2.965E+03  1.183E-28  9.305E-18
2.938E+03  1.230E-28  9.582E-18
2.911E+03  1.278E-28  9.867E-18
2.884E+03  1.328E-28  1.016E-17
2.858E+03  1.381E-28  1.046E-17
