Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 5.000E+00 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 6.103E+01 = <U> 
     mmp83 = radfield
 2.723E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.069E-25  3.602E-18 COBE-DIRBE
2.220E+00  1.369E-25  8.061E-18 COBE-DIRBE
3.530E+00  1.242E-24  1.163E-16 COBE-DIRBE
4.880E+00  2.763E-24  3.576E-16 COBE-DIRBE
1.229E+01  3.646E-23  1.189E-14 COBE-DIRBE
2.079E+01  8.290E-23  4.572E-14 COBE-DIRBE
5.599E+01  1.256E-22  1.865E-13 COBE-DIRBE
9.770E+01  5.829E-23  1.511E-13 COBE-DIRBE
1.479E+02  2.480E-23  9.731E-14 COBE-DIRBE
2.479E+02  5.112E-24  3.361E-14 COBE-DIRBE
1.200E+01  3.390E-23  1.079E-14 IRAS
2.500E+01  1.050E-22  6.960E-14 IRAS
6.000E+01  1.191E-22  1.895E-13 IRAS
1.000E+02  5.557E-23  1.474E-13 IRAS
3.550E+00  1.394E-24  1.312E-16 SST-IRAC
4.493E+00  1.842E-24  2.195E-16 SST-IRAC
5.731E+00  9.281E-24  1.411E-15 SST-IRAC
7.872E+00  2.965E-23  6.192E-15 SST-IRAC
2.368E+01  9.911E-23  6.226E-14 SST-MIPS
7.142E+01  8.524E-23  1.615E-13 SST-MIPS
1.559E+02  1.973E-23  8.160E-14 SST-MIPS
1.600E+01  5.041E-23  2.139E-14 SST-IRSPU
2.200E+01  9.619E-23  5.613E-14 SST-IRSPU
7.500E+01  7.386E-23  1.469E-13 Herschel-PACS
1.100E+02  3.947E-23  1.152E-13 Herschel-PACS
1.700E+02  1.501E-23  6.770E-14 Herschel-PACS
2.500E+02  4.196E-24  2.783E-14 Herschel-SPIRE
3.600E+02  9.881E-25  9.436E-15 Herschel-SPIRE
5.200E+02  2.171E-25  2.995E-15 Herschel-SPIRE
2.400E+00  1.812E-25  1.154E-17 Akari IRC NIR N2
3.200E+00  8.925E-25  7.576E-17 Akari IRC NIR N3
4.100E+00  1.761E-24  1.915E-16 Akari IRC NIR N4
7.000E+00  2.880E-23  5.348E-15 Akari IRC MIR-S S7
9.000E+00  2.981E-23  7.116E-15 Akari IRC MIR-S S9W
1.100E+01  3.202E-23  9.342E-15 Akari IRC MIR-S S11
1.500E+01  5.327E-23  2.119E-14 Akari IRC MIR-L L15
1.800E+01  7.308E-23  3.489E-14 Akari IRC MIR-L L18W
2.400E+01  9.682E-23  6.164E-14 Akari IRC MIR-L L24
6.500E+01  1.024E-22  1.765E-13 Akari FIS N60
8.000E+01  7.233E-23  1.535E-13 Akari FIS WIDE-S
1.400E+02  2.459E-23  9.133E-14 Akari FIS WIDE-L
1.600E+02  1.821E-23  7.729E-14 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  8.620E-31  2.287E-19
9.908E+03  8.937E-31  2.349E-19
9.817E+03  9.266E-31  2.413E-19
9.727E+03  9.606E-31  2.479E-19
9.638E+03  9.960E-31  2.546E-19
9.550E+03  1.033E-30  2.616E-19
9.462E+03  1.071E-30  2.687E-19
9.376E+03  1.110E-30  2.760E-19
9.290E+03  1.151E-30  2.836E-19
9.204E+03  1.193E-30  2.913E-19
9.120E+03  1.237E-30  2.992E-19
9.036E+03  1.282E-30  3.074E-19
8.954E+03  1.329E-30  3.158E-19
8.872E+03  1.378E-30  3.243E-19
8.790E+03  1.429E-30  3.331E-19
8.710E+03  1.481E-30  3.421E-19
8.630E+03  1.535E-30  3.514E-19
8.551E+03  1.592E-30  3.610E-19
8.472E+03  1.650E-30  3.708E-19
8.395E+03  1.711E-30  3.809E-19
8.318E+03  1.773E-30  3.913E-19
8.241E+03  1.839E-30  4.020E-19
8.166E+03  1.906E-30  4.129E-19
8.091E+03  1.977E-30  4.242E-19
8.017E+03  2.049E-30  4.358E-19
7.943E+03  2.125E-30  4.477E-19
7.870E+03  2.203E-30  4.600E-19
7.798E+03  2.285E-30  4.726E-19
7.727E+03  2.369E-30  4.856E-19
7.656E+03  2.457E-30  4.989E-19
7.586E+03  2.548E-30  5.126E-19
7.516E+03  2.642E-30  5.267E-19
7.447E+03  2.740E-30  5.412E-19
7.379E+03  2.841E-30  5.561E-19
7.311E+03  2.946E-30  5.714E-19
7.244E+03  3.056E-30  5.872E-19
7.178E+03  3.169E-30  6.034E-19
7.112E+03  3.287E-30  6.201E-19
7.047E+03  3.409E-30  6.372E-19
