Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         7 = grain model
 4.000E-08 4.000E-01 4.500E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 1.500E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E-01 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 9.211E-01 = <U> 
     mmp83 = radfield
 4.214E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.682E-26  5.667E-19 COBE-DIRBE
2.220E+00  2.152E-26  1.267E-18 COBE-DIRBE
3.530E+00  1.399E-25  1.310E-17 COBE-DIRBE
4.880E+00  6.504E-26  8.419E-18 COBE-DIRBE
1.229E+01  5.618E-25  1.832E-16 COBE-DIRBE
2.079E+01  4.374E-25  2.412E-16 COBE-DIRBE
5.599E+01  1.620E-24  2.407E-15 COBE-DIRBE
9.770E+01  1.693E-24  4.387E-15 COBE-DIRBE
1.479E+02  1.398E-24  5.484E-15 COBE-DIRBE
2.479E+02  6.033E-25  3.966E-15 COBE-DIRBE
1.200E+01  5.984E-25  1.905E-16 IRAS
2.500E+01  4.423E-25  2.933E-16 IRAS
6.000E+01  1.638E-24  2.606E-15 IRAS
1.000E+02  1.685E-24  4.470E-15 IRAS
3.550E+00  1.627E-25  1.532E-17 SST-IRAC
4.493E+00  4.561E-26  5.436E-18 SST-IRAC
5.731E+00  3.843E-25  5.843E-17 SST-IRAC
7.872E+00  8.872E-25  1.853E-16 SST-IRAC
2.368E+01  3.788E-25  2.379E-16 SST-MIPS
7.142E+01  1.583E-24  2.999E-15 SST-MIPS
1.559E+02  1.273E-24  5.266E-15 SST-MIPS
1.600E+01  4.463E-25  1.894E-16 SST-IRSPU
2.200E+01  3.963E-25  2.313E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  4.351E-31  1.154E-19
9.908E+03  4.509E-31  1.185E-19
9.817E+03  4.673E-31  1.217E-19
9.727E+03  4.843E-31  1.250E-19
9.638E+03  5.019E-31  1.283E-19
9.550E+03  5.202E-31  1.318E-19
9.462E+03  5.391E-31  1.353E-19
9.376E+03  5.587E-31  1.389E-19
9.290E+03  5.790E-31  1.427E-19
9.204E+03  6.000E-31  1.465E-19
9.120E+03  6.219E-31  1.504E-19
9.036E+03  6.445E-31  1.545E-19
8.954E+03  6.678E-31  1.586E-19
8.872E+03  6.920E-31  1.628E-19
8.790E+03  7.170E-31  1.672E-19
8.710E+03  7.430E-31  1.716E-19
8.630E+03  7.699E-31  1.762E-19
8.551E+03  7.978E-31  1.809E-19
8.472E+03  8.267E-31  1.858E-19
8.395E+03  8.567E-31  1.908E-19
8.318E+03  8.878E-31  1.959E-19
8.241E+03  9.200E-31  2.011E-19
8.166E+03  9.534E-31  2.065E-19
8.091E+03  9.881E-31  2.121E-19
8.017E+03  1.024E-30  2.178E-19
7.943E+03  1.061E-30  2.236E-19
7.870E+03  1.100E-30  2.296E-19
7.798E+03  1.140E-30  2.358E-19
7.727E+03  1.182E-30  2.422E-19
7.656E+03  1.225E-30  2.487E-19
