Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         3 = grain model
 4.000E-08 4.000E-01 1.500E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 5.000E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.000E-01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.164E+00 = <U> 
     mmp83 = radfield
 9.627E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.421E-26  4.788E-19 COBE-DIRBE
2.220E+00  1.791E-26  1.055E-18 COBE-DIRBE
3.530E+00  1.193E-25  1.117E-17 COBE-DIRBE
4.880E+00  5.547E-26  7.180E-18 COBE-DIRBE
1.229E+01  6.421E-25  2.093E-16 COBE-DIRBE
2.079E+01  1.040E-24  5.735E-16 COBE-DIRBE
5.599E+01  4.722E-24  7.014E-15 COBE-DIRBE
9.770E+01  3.869E-24  1.003E-14 COBE-DIRBE
1.479E+02  2.767E-24  1.086E-14 COBE-DIRBE
2.479E+02  1.011E-24  6.648E-15 COBE-DIRBE
1.200E+01  6.420E-25  2.043E-16 IRAS
2.500E+01  1.455E-24  9.649E-16 IRAS
6.000E+01  4.648E-24  7.398E-15 IRAS
1.000E+02  3.815E-24  1.012E-14 IRAS
3.550E+00  1.388E-25  1.307E-17 SST-IRAC
4.493E+00  3.858E-26  4.597E-18 SST-IRAC
5.731E+00  3.382E-25  5.142E-17 SST-IRAC
7.872E+00  8.514E-25  1.778E-16 SST-IRAC
2.368E+01  1.286E-24  8.078E-16 SST-MIPS
7.142E+01  4.045E-24  7.663E-15 SST-MIPS
1.559E+02  2.456E-24  1.016E-14 SST-MIPS
1.600E+01  6.630E-25  2.814E-16 SST-IRSPU
2.200E+01  1.218E-24  7.107E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  4.938E-31  1.310E-19
9.908E+03  5.119E-31  1.345E-19
9.817E+03  5.305E-31  1.382E-19
9.727E+03  5.499E-31  1.419E-19
9.638E+03  5.700E-31  1.457E-19
9.550E+03  5.908E-31  1.497E-19
9.462E+03  6.124E-31  1.537E-19
9.376E+03  6.348E-31  1.579E-19
9.290E+03  6.580E-31  1.621E-19
9.204E+03  6.820E-31  1.665E-19
9.120E+03  7.069E-31  1.710E-19
9.036E+03  7.327E-31  1.756E-19
8.954E+03  7.594E-31  1.804E-19
8.872E+03  7.870E-31  1.852E-19
8.790E+03  8.156E-31  1.902E-19
8.710E+03  8.453E-31  1.953E-19
8.630E+03  8.761E-31  2.005E-19
8.551E+03  9.080E-31  2.059E-19
8.472E+03  9.410E-31  2.115E-19
8.395E+03  9.754E-31  2.172E-19
8.318E+03  1.011E-30  2.230E-19
8.241E+03  1.048E-30  2.291E-19
8.166E+03  1.086E-30  2.353E-19
8.091E+03  1.126E-30  2.416E-19
8.017E+03  1.167E-30  2.482E-19
7.943E+03  1.210E-30  2.549E-19
7.870E+03  1.254E-30  2.618E-19
7.798E+03  1.300E-30  2.689E-19
7.727E+03  1.348E-30  2.762E-19
7.656E+03  1.397E-30  2.837E-19
7.586E+03  1.448E-30  2.914E-19
7.516E+03  1.501E-30  2.993E-19
7.447E+03  1.556E-30  3.075E-19
7.379E+03  1.614E-30  3.159E-19
7.311E+03  1.673E-30  3.245E-19
7.244E+03  1.735E-30  3.333E-19
