Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.000E-01 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.624E+00 = <U> 
     mmp83 = radfield
 1.172E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  4.423E-27  1.490E-19 COBE-DIRBE
2.220E+00  5.269E-27  3.103E-19 COBE-DIRBE
3.530E+00  3.272E-26  3.064E-18 COBE-DIRBE
4.880E+00  1.717E-26  2.222E-18 COBE-DIRBE
1.229E+01  6.811E-25  2.220E-16 COBE-DIRBE
2.079E+01  2.134E-24  1.177E-15 COBE-DIRBE
5.599E+01  5.565E-24  8.265E-15 COBE-DIRBE
9.770E+01  4.139E-24  1.073E-14 COBE-DIRBE
1.479E+02  2.898E-24  1.137E-14 COBE-DIRBE
2.479E+02  1.045E-24  6.869E-15 COBE-DIRBE
1.200E+01  5.903E-25  1.879E-16 IRAS
2.500E+01  2.956E-24  1.960E-15 IRAS
6.000E+01  5.430E-24  8.642E-15 IRAS
1.000E+02  4.073E-24  1.080E-14 IRAS
3.550E+00  3.804E-26  3.582E-18 SST-IRAC
4.493E+00  1.134E-26  1.351E-18 SST-IRAC
5.731E+00  1.304E-25  1.983E-17 SST-IRAC
7.872E+00  5.325E-25  1.112E-16 SST-IRAC
2.368E+01  2.756E-24  1.731E-15 SST-MIPS
7.142E+01  4.468E-24  8.465E-15 SST-MIPS
1.559E+02  2.565E-24  1.061E-14 SST-MIPS
1.600E+01  1.038E-24  4.407E-16 SST-IRSPU
2.200E+01  2.607E-24  1.521E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  4.982E-31  1.321E-19
9.908E+03  5.164E-31  1.357E-19
9.817E+03  5.353E-31  1.394E-19
9.727E+03  5.549E-31  1.432E-19
9.638E+03  5.752E-31  1.471E-19
9.550E+03  5.962E-31  1.510E-19
9.462E+03  6.180E-31  1.551E-19
9.376E+03  6.407E-31  1.593E-19
9.290E+03  6.641E-31  1.636E-19
9.204E+03  6.884E-31  1.681E-19
9.120E+03  7.136E-31  1.726E-19
9.036E+03  7.397E-31  1.773E-19
8.954E+03  7.667E-31  1.821E-19
8.872E+03  7.946E-31  1.870E-19
8.790E+03  8.235E-31  1.920E-19
8.710E+03  8.535E-31  1.972E-19
8.630E+03  8.847E-31  2.025E-19
8.551E+03  9.169E-31  2.080E-19
8.472E+03  9.504E-31  2.136E-19
8.395E+03  9.851E-31  2.194E-19
8.318E+03  1.021E-30  2.253E-19
8.241E+03  1.058E-30  2.314E-19
8.166E+03  1.097E-30  2.377E-19
8.091E+03  1.137E-30  2.441E-19
8.017E+03  1.179E-30  2.507E-19
7.943E+03  1.222E-30  2.575E-19
7.870E+03  1.267E-30  2.645E-19
