Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         6 = grain model
 4.000E-08 4.000E-01 3.750E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 1.250E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 7.000E+00 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 6.697E+01 = <U> 
     mmp83 = radfield
 3.017E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.029E-24  3.467E-17 COBE-DIRBE
2.220E+00  1.322E-24  7.787E-17 COBE-DIRBE
3.530E+00  8.727E-24  8.172E-16 COBE-DIRBE
4.880E+00  4.177E-24  5.407E-16 COBE-DIRBE
1.229E+01  4.581E-23  1.494E-14 COBE-DIRBE
2.079E+01  7.215E-23  3.979E-14 COBE-DIRBE
5.599E+01  1.390E-22  2.064E-13 COBE-DIRBE
9.770E+01  6.592E-23  1.708E-13 COBE-DIRBE
1.479E+02  2.747E-23  1.078E-13 COBE-DIRBE
2.479E+02  5.470E-24  3.596E-14 COBE-DIRBE
1.200E+01  4.674E-23  1.488E-14 IRAS
2.500E+01  9.087E-23  6.026E-14 IRAS
6.000E+01  1.319E-22  2.099E-13 IRAS
1.000E+02  6.280E-23  1.666E-13 IRAS
3.550E+00  1.015E-23  9.556E-16 SST-IRAC
4.493E+00  2.898E-24  3.454E-16 SST-IRAC
5.731E+00  2.565E-23  3.899E-15 SST-IRAC
7.872E+00  6.462E-23  1.349E-14 SST-IRAC
2.368E+01  8.416E-23  5.286E-14 SST-MIPS
7.142E+01  9.680E-23  1.834E-13 SST-MIPS
1.559E+02  2.171E-23  8.977E-14 SST-MIPS
1.600E+01  4.593E-23  1.949E-14 SST-IRSPU
2.200E+01  8.160E-23  4.762E-14 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  8.875E-31  2.354E-19
9.908E+03  9.201E-31  2.418E-19
9.817E+03  9.538E-31  2.484E-19
9.727E+03  9.887E-31  2.551E-19
9.638E+03  1.025E-30  2.620E-19
9.550E+03  1.063E-30  2.692E-19
9.462E+03  1.101E-30  2.765E-19
9.376E+03  1.142E-30  2.840E-19
9.290E+03  1.184E-30  2.917E-19
9.204E+03  1.227E-30  2.996E-19
9.120E+03  1.272E-30  3.078E-19
9.036E+03  1.319E-30  3.161E-19
8.954E+03  1.367E-30  3.247E-19
8.872E+03  1.417E-30  3.334E-19
8.790E+03  1.469E-30  3.424E-19
8.710E+03  1.522E-30  3.517E-19
8.630E+03  1.578E-30  3.612E-19
8.551E+03  1.635E-30  3.709E-19
8.472E+03  1.695E-30  3.810E-19
8.395E+03  1.757E-30  3.913E-19
8.318E+03  1.822E-30  4.019E-19
8.241E+03  1.889E-30  4.128E-19
8.166E+03  1.958E-30  4.241E-19
8.091E+03  2.030E-30  4.356E-19
8.017E+03  2.104E-30  4.475E-19
7.943E+03  2.182E-30  4.597E-19
7.870E+03  2.262E-30  4.722E-19
7.798E+03  2.345E-30  4.851E-19
7.727E+03  2.431E-30  4.983E-19
7.656E+03  2.521E-30  5.120E-19
7.586E+03  2.614E-30  5.260E-19
7.516E+03  2.710E-30  5.404E-19
7.447E+03  2.810E-30  5.552E-19
7.379E+03  2.914E-30  5.704E-19
7.311E+03  3.022E-30  5.861E-19
7.244E+03  3.134E-30  6.022E-19
7.178E+03  3.250E-30  6.187E-19
7.112E+03  3.370E-30  6.358E-19
7.047E+03  3.495E-30  6.533E-19
6.982E+03  3.624E-30  6.713E-19
6.918E+03  3.759E-30  6.897E-19
6.855E+03  3.898E-30  7.087E-19
6.792E+03  4.042E-30  7.283E-19
6.730E+03  4.192E-30  7.484E-19
6.668E+03  4.348E-30  7.690E-19
6.607E+03  4.509E-30  7.903E-19
6.546E+03  4.677E-30  8.122E-19
6.486E+03  4.851E-30  8.347E-19
6.427E+03  5.032E-30  8.578E-19
6.368E+03  5.219E-30  8.816E-19
6.310E+03  5.414E-30  9.061E-19
6.252E+03  5.616E-30  9.313E-19
