Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 7.000E+00 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 8.309E+01 = <U> 
     mmp83 = radfield
 3.707E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.457E-25  4.909E-18 COBE-DIRBE
2.220E+00  1.870E-25  1.101E-17 COBE-DIRBE
3.530E+00  1.710E-24  1.602E-16 COBE-DIRBE
4.880E+00  3.855E-24  4.990E-16 COBE-DIRBE
1.229E+01  5.080E-23  1.656E-14 COBE-DIRBE
2.079E+01  1.157E-22  6.378E-14 COBE-DIRBE
5.599E+01  1.708E-22  2.536E-13 COBE-DIRBE
9.770E+01  7.409E-23  1.920E-13 COBE-DIRBE
1.479E+02  2.983E-23  1.170E-13 COBE-DIRBE
2.479E+02  5.831E-24  3.834E-14 COBE-DIRBE
1.200E+01  4.722E-23  1.503E-14 IRAS
2.500E+01  1.465E-22  9.714E-14 IRAS
6.000E+01  1.612E-22  2.565E-13 IRAS
1.000E+02  7.035E-23  1.866E-13 IRAS
3.550E+00  1.918E-24  1.806E-16 SST-IRAC
4.493E+00  2.569E-24  3.062E-16 SST-IRAC
5.731E+00  1.292E-23  1.963E-15 SST-IRAC
7.872E+00  4.127E-23  8.618E-15 SST-IRAC
2.368E+01  1.383E-22  8.690E-14 SST-MIPS
7.142E+01  1.128E-22  2.138E-13 SST-MIPS
1.559E+02  2.344E-23  9.694E-14 SST-MIPS
1.600E+01  7.026E-23  2.982E-14 SST-IRSPU
2.200E+01  1.343E-22  7.834E-14 SST-IRSPU
7.500E+01  9.780E-23  1.946E-13 Herschel-PACS
1.100E+02  4.983E-23  1.454E-13 Herschel-PACS
1.700E+02  1.785E-23  8.049E-14 Herschel-PACS
2.500E+02  4.760E-24  3.157E-14 Herschel-SPIRE
3.600E+02  1.091E-24  1.042E-14 Herschel-SPIRE
5.200E+02  2.357E-25  3.251E-15 Herschel-SPIRE
2.400E+00  2.485E-25  1.582E-17 Akari IRC NIR N2
3.200E+00  1.227E-24  1.042E-16 Akari IRC NIR N3
4.100E+00  2.455E-24  2.670E-16 Akari IRC NIR N4
7.000E+00  4.006E-23  7.439E-15 Akari IRC MIR-S S7
9.000E+00  4.152E-23  9.911E-15 Akari IRC MIR-S S9W
1.100E+01  4.461E-23  1.302E-14 Akari IRC MIR-S S11
1.500E+01  7.424E-23  2.954E-14 Akari IRC MIR-L L15
1.800E+01  1.019E-22  4.867E-14 Akari IRC MIR-L L18W
2.400E+01  1.351E-22  8.603E-14 Akari IRC MIR-L L24
6.500E+01  1.367E-22  2.357E-13 Akari FIS N60
8.000E+01  9.382E-23  1.991E-13 Akari FIS WIDE-S
1.400E+02  2.953E-23  1.096E-13 Akari FIS WIDE-L
1.600E+02  2.152E-23  9.133E-14 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  9.042E-31  2.399E-19
9.908E+03  9.375E-31  2.464E-19
9.817E+03  9.720E-31  2.531E-19
9.727E+03  1.008E-30  2.600E-19
9.638E+03  1.045E-30  2.671E-19
9.550E+03  1.083E-30  2.744E-19
9.462E+03  1.123E-30  2.819E-19
9.376E+03  1.164E-30  2.896E-19
9.290E+03  1.207E-30  2.975E-19
9.204E+03  1.252E-30  3.056E-19
9.120E+03  1.298E-30  3.139E-19
