Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+00 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 9.211E+00 = <U> 
     mmp83 = radfield
 4.114E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.546E-26  5.208E-19 COBE-DIRBE
2.220E+00  1.833E-26  1.079E-18 COBE-DIRBE
3.530E+00  1.126E-25  1.055E-17 COBE-DIRBE
4.880E+00  5.211E-26  6.746E-18 COBE-DIRBE
1.229E+01  1.633E-24  5.324E-16 COBE-DIRBE
2.079E+01  4.697E-24  2.590E-15 COBE-DIRBE
5.599E+01  2.416E-23  3.588E-14 COBE-DIRBE
9.770E+01  1.643E-23  4.258E-14 COBE-DIRBE
1.479E+02  9.175E-24  3.599E-14 COBE-DIRBE
2.479E+02  2.477E-24  1.629E-14 COBE-DIRBE
1.200E+01  1.423E-24  4.531E-16 IRAS
2.500E+01  7.166E-24  4.752E-15 IRAS
6.000E+01  2.351E-23  3.741E-14 IRAS
1.000E+02  1.598E-23  4.238E-14 IRAS
3.550E+00  1.310E-25  1.234E-17 SST-IRAC
4.493E+00  3.604E-26  4.295E-18 SST-IRAC
5.731E+00  3.530E-25  5.367E-17 SST-IRAC
7.872E+00  1.311E-24  2.737E-16 SST-IRAC
2.368E+01  6.355E-24  3.992E-15 SST-MIPS
7.142E+01  1.959E-23  3.712E-14 SST-MIPS
1.559E+02  7.725E-24  3.195E-14 SST-MIPS
1.600E+01  2.370E-24  1.006E-15 SST-IRSPU
2.200E+01  5.899E-24  3.442E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  6.601E-31  1.751E-19
9.908E+03  6.843E-31  1.799E-19
9.817E+03  7.094E-31  1.847E-19
9.727E+03  7.354E-31  1.898E-19
9.638E+03  7.624E-31  1.949E-19
9.550E+03  7.904E-31  2.002E-19
9.462E+03  8.194E-31  2.057E-19
9.376E+03  8.495E-31  2.113E-19
9.290E+03  8.806E-31  2.170E-19
9.204E+03  9.130E-31  2.229E-19
9.120E+03  9.465E-31  2.290E-19
9.036E+03  9.812E-31  2.352E-19
8.954E+03  1.017E-30  2.416E-19
8.872E+03  1.054E-30  2.481E-19
8.790E+03  1.093E-30  2.548E-19
8.710E+03  1.133E-30  2.617E-19
8.630E+03  1.174E-30  2.688E-19
