Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         5 = grain model
 4.000E-08 4.000E-01 3.000E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 1.000E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 4.000E-01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 5.893E+00 = <U> 
     mmp83 = radfield
 2.640E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  7.636E-26  2.572E-18 COBE-DIRBE
2.220E+00  1.017E-25  5.991E-18 COBE-DIRBE
3.530E+00  6.940E-25  6.498E-17 COBE-DIRBE
4.880E+00  4.479E-25  5.798E-17 COBE-DIRBE
1.229E+01  4.411E-24  1.438E-15 COBE-DIRBE
2.079E+01  6.685E-24  3.687E-15 COBE-DIRBE
5.599E+01  9.930E-24  1.475E-14 COBE-DIRBE
9.770E+01  6.904E-24  1.789E-14 COBE-DIRBE
1.479E+02  4.468E-24  1.753E-14 COBE-DIRBE
2.479E+02  1.439E-24  9.461E-15 COBE-DIRBE
1.200E+01  4.504E-24  1.434E-15 IRAS
2.500E+01  7.979E-24  5.291E-15 IRAS
6.000E+01  9.658E-24  1.537E-14 IRAS
1.000E+02  6.764E-24  1.794E-14 IRAS
3.550E+00  8.036E-25  7.567E-17 SST-IRAC
4.493E+00  3.158E-25  3.763E-17 SST-IRAC
5.731E+00  2.176E-24  3.308E-16 SST-IRAC
7.872E+00  5.553E-24  1.159E-15 SST-IRAC
2.368E+01  7.494E-24  4.707E-15 SST-MIPS
7.142E+01  7.763E-24  1.471E-14 SST-MIPS
1.559E+02  3.884E-24  1.606E-14 SST-MIPS
1.600E+01  4.752E-24  2.017E-15 SST-IRSPU
2.200E+01  7.406E-24  4.322E-15 SST-IRSPU
7.500E+01  6.694E-24  1.332E-14 Herschel-PACS
1.100E+02  4.878E-24  1.423E-14 Herschel-PACS
1.700E+02  2.961E-24  1.335E-14 Herschel-PACS
2.500E+02  1.235E-24  8.190E-15 Herschel-SPIRE
3.600E+02  3.735E-25  3.567E-15 Herschel-SPIRE
5.200E+02  9.660E-26  1.333E-15 Herschel-SPIRE
2.400E+00  1.165E-25  7.420E-18 Akari IRC NIR N2
3.200E+00  5.298E-25  4.497E-17 Akari IRC NIR N3
4.100E+00  3.282E-25  3.569E-17 Akari IRC NIR N4
7.000E+00  6.036E-24  1.121E-15 Akari IRC MIR-S S7
9.000E+00  4.801E-24  1.146E-15 Akari IRC MIR-S S9W
1.100E+01  4.187E-24  1.222E-15 Akari IRC MIR-S S11
1.500E+01  5.017E-24  1.996E-15 Akari IRC MIR-L L15
1.800E+01  6.069E-24  2.898E-15 Akari IRC MIR-L L18W
2.400E+01  7.412E-24  4.719E-15 Akari IRC MIR-L L24
6.500E+01  8.853E-24  1.526E-14 Akari FIS N60
8.000E+01  7.566E-24  1.605E-14 Akari FIS WIDE-S
1.400E+02  4.471E-24  1.660E-14 Akari FIS WIDE-L
1.600E+02  3.742E-24  1.588E-14 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  5.442E-31  1.443E-19
9.908E+03  5.641E-31  1.483E-19
9.817E+03  5.847E-31  1.523E-19
9.727E+03  6.060E-31  1.564E-19
9.638E+03  6.282E-31  1.606E-19
9.550E+03  6.511E-31  1.649E-19
9.462E+03  6.749E-31  1.694E-19
9.376E+03  6.996E-31  1.740E-19
9.290E+03  7.251E-31  1.787E-19
9.204E+03  7.516E-31  1.835E-19
9.120E+03  7.791E-31  1.885E-19
9.036E+03  8.076E-31  1.936E-19
8.954E+03  8.370E-31  1.988E-19
8.872E+03  8.674E-31  2.041E-19
8.790E+03  8.990E-31  2.096E-19
8.710E+03  9.317E-31  2.152E-19
8.630E+03  9.656E-31  2.210E-19
8.551E+03  1.001E-30  2.270E-19
8.472E+03  1.037E-30  2.331E-19
8.395E+03  1.075E-30  2.394E-19
8.318E+03  1.114E-30  2.459E-19
8.241E+03  1.155E-30  2.525E-19
8.166E+03  1.197E-30  2.593E-19
8.091E+03  1.241E-30  2.663E-19
8.017E+03  1.286E-30  2.736E-19
7.943E+03  1.333E-30  2.810E-19
7.870E+03  1.382E-30  2.886E-19
7.798E+03  1.433E-30  2.964E-19
7.727E+03  1.486E-30  3.045E-19
7.656E+03  1.540E-30  3.128E-19
7.586E+03  1.597E-30  3.213E-19
7.516E+03  1.655E-30  3.300E-19
7.447E+03  1.716E-30  3.390E-19
7.379E+03  1.779E-30  3.482E-19
7.311E+03  1.845E-30  3.578E-19
7.244E+03  1.913E-30  3.675E-19
7.178E+03  1.983E-30  3.776E-19
7.112E+03  2.056E-30  3.879E-19
7.047E+03  2.132E-30  3.985E-19
6.982E+03  2.211E-30  4.094E-19
6.918E+03  2.292E-30  4.206E-19
6.855E+03  2.376E-30  4.321E-19
6.792E+03  2.464E-30  4.440E-19
6.730E+03  2.555E-30  4.561E-19
6.668E+03  2.650E-30  4.686E-19
6.607E+03  2.747E-30  4.815E-19
6.546E+03  2.849E-30  4.947E-19
6.486E+03  2.955E-30  5.083E-19
6.427E+03  3.064E-30  5.223E-19
6.368E+03  3.177E-30  5.367E-19
6.310E+03  3.295E-30  5.515E-19
6.252E+03  3.418E-30  5.667E-19
6.194E+03  3.544E-30  5.824E-19
6.138E+03  3.676E-30  5.985E-19
6.081E+03  3.813E-30  6.150E-19
6.026E+03  3.955E-30  6.321E-19
5.970E+03  4.102E-30  6.496E-19
5.916E+03  4.254E-30  6.676E-19
5.861E+03  4.413E-30  6.861E-19
5.808E+03  4.578E-30  7.052E-19
5.754E+03  4.748E-30  7.248E-19
5.702E+03  4.925E-30  7.449E-19
5.649E+03  5.109E-30  7.657E-19
5.598E+03  5.300E-30  7.870E-19
5.546E+03  5.499E-30  8.089E-19
5.495E+03  5.704E-30  8.315E-19
5.445E+03  5.918E-30  8.547E-19
5.395E+03  6.139E-30  8.786E-19
5.346E+03  6.369E-30  9.032E-19
5.297E+03  6.608E-30  9.284E-19
5.248E+03  6.856E-30  9.544E-19
5.200E+03  7.113E-30  9.812E-19
5.152E+03  7.380E-30  1.009E-18
5.105E+03  7.658E-30  1.037E-18
5.058E+03  7.946E-30  1.066E-18
5.012E+03  8.244E-30  1.096E-18
4.966E+03  8.554E-30  1.127E-18
4.920E+03  8.876E-30  1.159E-18
4.875E+03  9.210E-30  1.191E-18
4.831E+03  9.557E-30  1.225E-18
4.786E+03  9.917E-30  1.259E-18
4.742E+03  1.029E-29  1.295E-18
4.699E+03  1.068E-29  1.331E-18
4.656E+03  1.108E-29  1.369E-18
4.613E+03  1.150E-29  1.407E-18
4.571E+03  1.194E-29  1.447E-18
4.529E+03  1.239E-29  1.488E-18
4.487E+03  1.286E-29  1.530E-18
4.446E+03  1.334E-29  1.574E-18
4.406E+03  1.385E-29  1.619E-18
4.365E+03  1.438E-29  1.665E-18
4.325E+03  1.492E-29  1.712E-18
4.285E+03  1.549E-29  1.761E-18
4.246E+03  1.608E-29  1.811E-18
4.207E+03  1.669E-29  1.862E-18
4.169E+03  1.732E-29  1.915E-18
4.130E+03  1.798E-29  1.970E-18
4.093E+03  1.867E-29  2.026E-18
4.055E+03  1.938E-29  2.084E-18
4.018E+03  2.012E-29  2.144E-18
3.981E+03  2.088E-29  2.205E-18
