Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         6 = grain model
 4.000E-08 4.000E-01 3.750E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 1.250E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+00 1.000E+00 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.000E+00 = <U> 
     mmp83 = radfield
 4.497E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.531E-26  5.157E-19 COBE-DIRBE
2.220E+00  1.948E-26  1.147E-18 COBE-DIRBE
3.530E+00  1.275E-25  1.194E-17 COBE-DIRBE
4.880E+00  5.708E-26  7.389E-18 COBE-DIRBE
1.229E+01  4.939E-25  1.610E-16 COBE-DIRBE
2.079E+01  2.960E-25  1.632E-16 COBE-DIRBE
5.599E+01  7.887E-25  1.171E-15 COBE-DIRBE
9.770E+01  2.417E-24  6.265E-15 COBE-DIRBE
1.479E+02  2.690E-24  1.055E-14 COBE-DIRBE
2.479E+02  1.146E-24  7.537E-15 COBE-DIRBE
1.200E+01  5.446E-25  1.734E-16 IRAS
2.500E+01  2.613E-25  1.733E-16 IRAS
6.000E+01  9.383E-25  1.493E-15 IRAS
1.000E+02  2.488E-24  6.599E-15 IRAS
3.550E+00  1.483E-25  1.396E-17 SST-IRAC
4.493E+00  4.148E-26  4.943E-18 SST-IRAC
5.731E+00  3.315E-25  5.039E-17 SST-IRAC
7.872E+00  8.026E-25  1.676E-16 SST-IRAC
2.368E+01  2.304E-25  1.447E-16 SST-MIPS
7.142E+01  1.307E-24  2.476E-15 SST-MIPS
1.559E+02  2.513E-24  1.039E-14 SST-MIPS
1.600E+01  3.703E-25  1.571E-16 SST-IRSPU
2.200E+01  2.524E-25  1.473E-16 SST-IRSPU
7.500E+01  1.099E-24  2.186E-15 Herschel-PACS
1.100E+02  1.837E-24  5.360E-15 Herschel-PACS
1.700E+02  1.919E-24  8.652E-15 Herschel-PACS
2.500E+02  1.003E-24  6.649E-15 Herschel-SPIRE
3.600E+02  3.300E-25  3.151E-15 Herschel-SPIRE
5.200E+02  8.867E-26  1.223E-15 Herschel-SPIRE
2.400E+00  2.185E-26  1.391E-18 Akari IRC NIR N2
3.200E+00  9.803E-26  8.321E-18 Akari IRC NIR N3
4.100E+00  4.501E-26  4.896E-18 Akari IRC NIR N4
7.000E+00  9.119E-25  1.693E-16 Akari IRC MIR-S S7
9.000E+00  6.419E-25  1.532E-16 Akari IRC MIR-S S9W
1.100E+01  4.974E-25  1.451E-16 Akari IRC MIR-S S11
1.500E+01  3.842E-25  1.529E-16 Akari IRC MIR-L L15
1.800E+01  3.079E-25  1.470E-16 Akari IRC MIR-L L18W
2.400E+01  2.430E-25  1.547E-16 Akari IRC MIR-L L24
6.500E+01  1.182E-24  2.037E-15 Akari FIS N60
8.000E+01  2.039E-24  4.327E-15 Akari FIS WIDE-S
1.400E+02  2.713E-24  1.007E-14 Akari FIS WIDE-L
1.600E+02  2.498E-24  1.060E-14 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
