Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         6 = grain model
 4.000E-08 4.000E-01 3.750E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 1.250E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+05 1.000E+05 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.000E+05 = <U> 
     mmp83 = radfield
 4.483E-19 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.640E-21  5.524E-14 COBE-DIRBE
2.220E+00  2.226E-21  1.311E-13 COBE-DIRBE
3.530E+00  1.534E-20  1.437E-12 COBE-DIRBE
4.880E+00  8.316E-21  1.076E-12 COBE-DIRBE
1.229E+01  1.329E-19  4.334E-11 COBE-DIRBE
2.079E+01  2.717E-19  1.499E-10 COBE-DIRBE
5.599E+01  5.794E-20  8.605E-11 COBE-DIRBE
9.770E+01  4.740E-21  1.228E-11 COBE-DIRBE
1.479E+02  7.561E-22  2.966E-12 COBE-DIRBE
2.479E+02  7.077E-23  4.653E-13 COBE-DIRBE
1.200E+01  1.283E-19  4.085E-11 IRAS
2.500E+01  3.036E-19  2.013E-10 IRAS
6.000E+01  5.271E-20  8.389E-11 IRAS
1.000E+02  4.090E-21  1.085E-11 IRAS
3.550E+00  1.782E-20  1.678E-12 SST-IRAC
4.493E+00  5.760E-21  6.864E-13 SST-IRAC
5.731E+00  5.224E-20  7.942E-12 SST-IRAC
7.872E+00  1.472E-19  3.073E-11 SST-IRAC
2.368E+01  2.970E-19  1.865E-10 SST-MIPS
7.142E+01  1.628E-20  3.083E-11 SST-MIPS
1.559E+02  4.887E-22  2.021E-12 SST-MIPS
1.600E+01  1.757E-19  7.457E-11 SST-IRSPU
2.200E+01  2.980E-19  1.739E-10 SST-IRSPU
7.500E+01  1.396E-20  2.777E-11 Herschel-PACS
1.100E+02  2.682E-21  7.827E-12 Herschel-PACS
1.700E+02  3.813E-22  1.719E-12 Herschel-PACS
2.500E+02  5.337E-23  3.539E-13 Herschel-SPIRE
3.600E+02  8.740E-24  8.346E-14 Herschel-SPIRE
5.200E+02  1.539E-24  2.123E-14 Herschel-SPIRE
2.400E+00  2.546E-21  1.621E-13 Akari IRC NIR N2
3.200E+00  1.175E-20  9.977E-13 Akari IRC NIR N3
4.100E+00  6.227E-21  6.772E-13 Akari IRC NIR N4
7.000E+00  1.597E-19  2.966E-11 Akari IRC MIR-S S7
9.000E+00  1.286E-19  3.070E-11 Akari IRC MIR-S S9W
