Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         2 = grain model
 4.000E-08 4.000E-01 7.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.500E-01 1.000E+05 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.012E+00 = <U> 
     mmp83 = radfield
 8.904E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  8.288E-27  2.792E-19 COBE-DIRBE
2.220E+00  1.038E-26  6.114E-19 COBE-DIRBE
3.530E+00  6.853E-26  6.417E-18 COBE-DIRBE
4.880E+00  3.347E-26  4.333E-18 COBE-DIRBE
1.229E+01  6.375E-25  2.078E-16 COBE-DIRBE
2.079E+01  1.603E-24  8.839E-16 COBE-DIRBE
5.599E+01  4.028E-24  5.982E-15 COBE-DIRBE
9.770E+01  3.076E-24  7.971E-15 COBE-DIRBE
1.479E+02  2.248E-24  8.818E-15 COBE-DIRBE
2.479E+02  8.598E-25  5.653E-15 COBE-DIRBE
1.200E+01  5.914E-25  1.883E-16 IRAS
2.500E+01  2.172E-24  1.441E-15 IRAS
6.000E+01  3.935E-24  6.263E-15 IRAS
1.000E+02  3.033E-24  8.045E-15 IRAS
3.550E+00  7.972E-26  7.507E-18 SST-IRAC
4.493E+00  2.285E-26  2.723E-18 SST-IRAC
5.731E+00  2.196E-25  3.339E-17 SST-IRAC
7.872E+00  6.605E-25  1.379E-16 SST-IRAC
2.368E+01  2.022E-24  1.270E-15 SST-MIPS
7.142E+01  3.258E-24  6.172E-15 SST-MIPS
1.559E+02  2.008E-24  8.303E-15 SST-MIPS
1.600E+01  8.395E-25  3.563E-16 SST-IRSPU
2.200E+01  1.923E-24  1.122E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  4.660E-31  1.236E-19
9.908E+03  4.830E-31  1.270E-19
9.817E+03  5.007E-31  1.304E-19
9.727E+03  5.190E-31  1.339E-19
9.638E+03  5.379E-31  1.375E-19
9.550E+03  5.576E-31  1.412E-19
9.462E+03  5.780E-31  1.451E-19
9.376E+03  5.991E-31  1.490E-19
9.290E+03  6.210E-31  1.530E-19
9.204E+03  6.436E-31  1.571E-19
9.120E+03  6.672E-31  1.614E-19
9.036E+03  6.915E-31  1.658E-19
8.954E+03  7.167E-31  1.702E-19
8.872E+03  7.428E-31  1.748E-19
8.790E+03  7.698E-31  1.795E-19
8.710E+03  7.978E-31  1.843E-19
8.630E+03  8.268E-31  1.893E-19
8.551E+03  8.569E-31  1.944E-19
8.472E+03  8.882E-31  1.996E-19
8.395E+03  9.206E-31  2.050E-19
8.318E+03  9.541E-31  2.105E-19
8.241E+03  9.890E-31  2.162E-19
8.166E+03  1.025E-30  2.220E-19
8.091E+03  1.063E-30  2.280E-19
8.017E+03  1.101E-30  2.342E-19
7.943E+03  1.142E-30  2.406E-19
7.870E+03  1.184E-30  2.471E-19
7.798E+03  1.227E-30  2.538E-19
7.727E+03  1.272E-30  2.607E-19
7.656E+03  1.318E-30  2.678E-19
7.586E+03  1.367E-30  2.750E-19
7.516E+03  1.417E-30  2.825E-19
7.447E+03  1.469E-30  2.902E-19
7.379E+03  1.523E-30  2.981E-19
