Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         6 = grain model
 4.000E-08 4.000E-01 3.750E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 1.250E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.500E-01 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.321E+00 = <U> 
     mmp83 = radfield
 5.959E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.007E-26  6.760E-19 COBE-DIRBE
2.220E+00  2.559E-26  1.507E-18 COBE-DIRBE
3.530E+00  1.676E-25  1.570E-17 COBE-DIRBE
4.880E+00  7.781E-26  1.007E-17 COBE-DIRBE
1.229E+01  6.821E-25  2.224E-16 COBE-DIRBE
2.079E+01  5.582E-25  3.078E-16 COBE-DIRBE
5.599E+01  2.495E-24  3.706E-15 COBE-DIRBE
9.770E+01  2.553E-24  6.616E-15 COBE-DIRBE
1.479E+02  2.000E-24  7.846E-15 COBE-DIRBE
2.479E+02  7.922E-25  5.209E-15 COBE-DIRBE
1.200E+01  7.234E-25  2.303E-16 IRAS
2.500E+01  5.894E-25  3.909E-16 IRAS
6.000E+01  2.520E-24  4.010E-15 IRAS
1.000E+02  2.536E-24  6.726E-15 IRAS
3.550E+00  1.950E-25  1.836E-17 SST-IRAC
4.493E+00  5.449E-26  6.494E-18 SST-IRAC
5.731E+00  4.613E-25  7.013E-17 SST-IRAC
7.872E+00  1.067E-24  2.228E-16 SST-IRAC
2.368E+01  5.022E-25  3.155E-16 SST-MIPS
7.142E+01  2.430E-24  4.604E-15 SST-MIPS
1.559E+02  1.801E-24  7.449E-15 SST-MIPS
1.600E+01  5.526E-25  2.345E-16 SST-IRSPU
2.200E+01  5.195E-25  3.032E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
