Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         7 = grain model
 4.000E-08 4.000E-01 4.500E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 1.500E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.500E+00 1.500E+00 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.500E+00 = <U> 
     mmp83 = radfield
 6.836E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.757E-26  9.287E-19 COBE-DIRBE
2.220E+00  3.521E-26  2.074E-18 COBE-DIRBE
3.530E+00  2.289E-25  2.144E-17 COBE-DIRBE
4.880E+00  1.027E-25  1.329E-17 COBE-DIRBE
1.229E+01  8.818E-25  2.875E-16 COBE-DIRBE
2.079E+01  5.208E-25  2.872E-16 COBE-DIRBE
5.599E+01  1.420E-24  2.109E-15 COBE-DIRBE
9.770E+01  3.706E-24  9.605E-15 COBE-DIRBE
1.479E+02  3.681E-24  1.444E-14 COBE-DIRBE
2.479E+02  1.420E-24  9.334E-15 COBE-DIRBE
1.200E+01  9.739E-25  3.100E-16 IRAS
2.500E+01  4.575E-25  3.034E-16 IRAS
6.000E+01  1.656E-24  2.636E-15 IRAS
1.000E+02  3.785E-24  1.004E-14 IRAS
3.550E+00  2.662E-25  2.507E-17 SST-IRAC
4.493E+00  7.469E-26  8.902E-18 SST-IRAC
5.731E+00  5.944E-25  9.036E-17 SST-IRAC
7.872E+00  1.438E-24  3.003E-16 SST-IRAC
2.368E+01  4.029E-25  2.530E-16 SST-MIPS
7.142E+01  2.222E-24  4.210E-15 SST-MIPS
1.559E+02  3.374E-24  1.395E-14 SST-MIPS
1.600E+01  6.561E-25  2.785E-16 SST-IRSPU
2.200E+01  4.424E-25  2.582E-16 SST-IRSPU
7.500E+01  1.880E-24  3.740E-15 Herschel-PACS
1.100E+02  2.790E-24  8.140E-15 Herschel-PACS
1.700E+02  2.570E-24  1.159E-14 Herschel-PACS
2.500E+02  1.232E-24  8.170E-15 Herschel-SPIRE
3.600E+02  3.851E-25  3.678E-15 Herschel-SPIRE
5.200E+02  1.004E-25  1.384E-15 Herschel-SPIRE
2.400E+00  3.947E-26  2.513E-18 Akari IRC NIR N2
3.200E+00  1.761E-25  1.495E-17 Akari IRC NIR N3
4.100E+00  8.103E-26  8.813E-18 Akari IRC NIR N4
7.000E+00  1.633E-24  3.032E-16 Akari IRC MIR-S S7
9.000E+00  1.151E-24  2.747E-16 Akari IRC MIR-S S9W
1.100E+01  8.904E-25  2.598E-16 Akari IRC MIR-S S11
1.500E+01  6.807E-25  2.708E-16 Akari IRC MIR-L L15
1.800E+01  5.430E-25  2.593E-16 Akari IRC MIR-L L18W
2.400E+01  4.255E-25  2.709E-16 Akari IRC MIR-L L24
6.500E+01  2.062E-24  3.555E-15 Akari FIS N60
8.000E+01  3.230E-24  6.855E-15 Akari FIS WIDE-S
1.400E+02  3.707E-24  1.377E-14 Akari FIS WIDE-L
1.600E+02  3.321E-24  1.409E-14 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  5.664E-31  1.502E-19
9.908E+03  5.871E-31  1.543E-19
9.817E+03  6.085E-31  1.585E-19
9.727E+03  6.307E-31  1.627E-19
9.638E+03  6.537E-31  1.671E-19
9.550E+03  6.776E-31  1.716E-19
9.462E+03  7.023E-31  1.763E-19
9.376E+03  7.280E-31  1.810E-19
9.290E+03  7.545E-31  1.859E-19
9.204E+03  7.821E-31  1.909E-19
9.120E+03  8.106E-31  1.961E-19
9.036E+03  8.402E-31  2.014E-19
8.954E+03  8.708E-31  2.068E-19
8.872E+03  9.024E-31  2.124E-19
8.790E+03  9.352E-31  2.180E-19
8.710E+03  9.691E-31  2.239E-19
8.630E+03  1.004E-30  2.299E-19
8.551E+03  1.041E-30  2.361E-19
8.472E+03  1.079E-30  2.424E-19
8.395E+03  1.118E-30  2.490E-19
8.318E+03  1.159E-30  2.557E-19
8.241E+03  1.201E-30  2.626E-19
8.166E+03  1.245E-30  2.697E-19
8.091E+03  1.290E-30  2.769E-19
8.017E+03  1.338E-30  2.844E-19
7.943E+03  1.386E-30  2.921E-19
7.870E+03  1.437E-30  3.000E-19
7.798E+03  1.490E-30  3.082E-19
7.727E+03  1.544E-30  3.165E-19
7.656E+03  1.601E-30  3.251E-19
7.586E+03  1.660E-30  3.340E-19
7.516E+03  1.721E-30  3.430E-19
7.447E+03  1.784E-30  3.524E-19
7.379E+03  1.849E-30  3.620E-19
7.311E+03  1.917E-30  3.718E-19
7.244E+03  1.988E-30  3.820E-19
7.178E+03  2.061E-30  3.924E-19
7.112E+03  2.137E-30  4.031E-19
7.047E+03  2.215E-30  4.141E-19
6.982E+03  2.297E-30  4.254E-19
6.918E+03  2.382E-30  4.371E-19
6.855E+03  2.469E-30  4.490E-19
6.792E+03  2.560E-30  4.613E-19
6.730E+03  2.655E-30  4.739E-19
6.668E+03  2.753E-30  4.869E-19
6.607E+03  2.854E-30  5.002E-19
6.546E+03  2.960E-30  5.140E-19
6.486E+03  3.069E-30  5.281E-19
6.427E+03  3.183E-30  5.426E-19
6.368E+03  3.301E-30  5.575E-19
6.310E+03  3.423E-30  5.729E-19
6.252E+03  3.550E-30  5.887E-19
6.194E+03  3.681E-30  6.049E-19
6.138E+03  3.818E-30  6.216E-19
6.081E+03  3.960E-30  6.388E-19
6.026E+03  4.107E-30  6.564E-19
5.970E+03  4.260E-30  6.746E-19
5.916E+03  4.418E-30  6.933E-19
5.861E+03  4.583E-30  7.125E-19
5.808E+03  4.753E-30  7.323E-19
5.754E+03  4.930E-30  7.526E-19
5.702E+03  5.114E-30  7.735E-19
5.649E+03  5.305E-30  7.950E-19
5.598E+03  5.503E-30  8.171E-19
5.546E+03  5.709E-30  8.399E-19
5.495E+03  5.922E-30  8.633E-19
5.445E+03  6.144E-30  8.874E-19
5.395E+03  6.374E-30  9.121E-19
5.346E+03  6.612E-30  9.376E-19
5.297E+03  6.860E-30  9.638E-19
5.248E+03  7.117E-30  9.908E-19
5.200E+03  7.384E-30  1.018E-18
5.152E+03  7.661E-30  1.047E-18
5.105E+03  7.949E-30  1.076E-18
5.058E+03  8.247E-30  1.107E-18
5.012E+03  8.557E-30  1.138E-18
4.966E+03  8.879E-30  1.170E-18
4.920E+03  9.213E-30  1.202E-18
4.875E+03  9.559E-30  1.236E-18
4.831E+03  9.919E-30  1.271E-18
4.786E+03  1.029E-29  1.307E-18
4.742E+03  1.068E-29  1.344E-18
4.699E+03  1.108E-29  1.381E-18
4.656E+03  1.150E-29  1.420E-18
4.613E+03  1.194E-29  1.461E-18
4.571E+03  1.239E-29  1.502E-18
4.529E+03  1.286E-29  1.544E-18
4.487E+03  1.334E-29  1.588E-18
4.446E+03  1.385E-29  1.633E-18
4.406E+03  1.437E-29  1.679E-18
4.365E+03  1.492E-29  1.727E-18
4.325E+03  1.548E-29  1.776E-18
4.285E+03  1.607E-29  1.827E-18
4.246E+03  1.668E-29  1.879E-18
4.207E+03  1.731E-29  1.932E-18
4.169E+03  1.797E-29  1.987E-18
4.130E+03  1.866E-29  2.044E-18
4.093E+03  1.937E-29  2.102E-18
4.055E+03  2.010E-29  2.163E-18
4.018E+03  2.087E-29  2.224E-18
3.981E+03  2.167E-29  2.288E-18
3.945E+03  2.249E-29  2.353E-18
3.908E+03  2.335E-29  2.421E-18
3.873E+03  2.424E-29  2.490E-18
3.837E+03  2.516E-29  2.561E-18
3.802E+03  2.612E-29  2.635E-18
3.767E+03  2.712E-29  2.710E-18
3.733E+03  2.816E-29  2.788E-18
3.698E+03  2.924E-29  2.868E-18
3.664E+03  3.036E-29  2.951E-18
3.631E+03  3.152E-29  3.036E-18
3.597E+03  3.273E-29  3.124E-18
3.565E+03  3.399E-29  3.214E-18
3.532E+03  3.529E-29  3.307E-18
3.499E+03  3.665E-29  3.402E-18
3.467E+03  3.806E-29  3.501E-18
3.436E+03  3.953E-29  3.602E-18
3.404E+03  4.105E-29  3.707E-18
3.373E+03  4.263E-29  3.814E-18
3.342E+03  4.427E-29  3.925E-18
3.311E+03  4.598E-29  4.039E-18
3.281E+03  4.776E-29  4.156E-18
3.251E+03  4.960E-29  4.277E-18
3.221E+03  5.152E-29  4.402E-18
3.192E+03  5.352E-29  4.531E-18
3.162E+03  5.559E-29  4.663E-18
3.133E+03  5.774E-29  4.799E-18
3.105E+03  5.998E-29  4.939E-18
3.076E+03  6.230E-29  5.084E-18
3.048E+03  6.472E-29  5.233E-18
3.020E+03  6.723E-29  5.386E-18
2.992E+03  6.984E-29  5.544E-18
2.965E+03  7.255E-29  5.706E-18
2.938E+03  7.536E-29  5.872E-18
2.911E+03  7.828E-29  6.044E-18
2.884E+03  8.132E-29  6.221E-18
2.858E+03  8.448E-29  6.404E-18
2.831E+03  8.777E-29  6.592E-18
2.805E+03  9.118E-29  6.785E-18
2.780E+03  9.473E-29  6.985E-18
2.754E+03  9.842E-29  7.190E-18
2.729E+03  1.023E-28  7.402E-18
2.704E+03  1.062E-28  7.620E-18
2.679E+03  1.104E-28  7.845E-18
2.655E+03  1.147E-28  8.076E-18
2.630E+03  1.192E-28  8.315E-18
2.606E+03  1.238E-28  8.560E-18
2.582E+03  1.287E-28  8.813E-18
2.559E+03  1.337E-28  9.074E-18
2.535E+03  1.389E-28  9.343E-18
2.512E+03  1.444E-28  9.620E-18
2.489E+03  1.500E-28  9.905E-18
2.466E+03  1.559E-28  1.020E-17
2.443E+03  1.620E-28  1.050E-17
2.421E+03  1.684E-28  1.081E-17
2.399E+03  1.750E-28  1.114E-17
2.377E+03  1.819E-28  1.147E-17
2.355E+03  1.890E-28  1.181E-17
2.333E+03  1.965E-28  1.216E-17
2.312E+03  2.042E-28  1.252E-17
2.291E+03  2.122E-28  1.290E-17
2.270E+03  2.206E-28  1.328E-17
2.249E+03  2.293E-28  1.368E-17
2.228E+03  2.383E-28  1.409E-17
2.208E+03  2.477E-28  1.451E-17
2.188E+03  2.575E-28  1.494E-17
2.168E+03  2.676E-28  1.539E-17
2.148E+03  2.782E-28  1.585E-17
2.128E+03  2.892E-28  1.632E-17
2.109E+03  3.006E-28  1.681E-17
2.089E+03  3.125E-28  1.732E-17
2.070E+03  3.248E-28  1.784E-17
2.051E+03  3.376E-28  1.837E-17
2.032E+03  3.510E-28  1.892E-17
2.014E+03  3.649E-28  1.949E-17
1.995E+03  3.793E-28  2.008E-17
1.977E+03  3.943E-28  2.068E-17
1.959E+03  4.099E-28  2.130E-17
1.941E+03  4.261E-28  2.194E-17
1.923E+03  4.430E-28  2.260E-17
1.905E+03  4.605E-28  2.328E-17
1.888E+03  4.787E-28  2.398E-17
1.871E+03  4.977E-28  2.470E-17
1.854E+03  5.174E-28  2.544E-17
1.837E+03  5.379E-28  2.620E-17
1.820E+03  5.592E-28  2.699E-17
1.803E+03  5.814E-28  2.781E-17
1.786E+03  6.044E-28  2.864E-17
1.770E+03  6.284E-28  2.951E-17
1.754E+03  6.533E-28  3.039E-17
1.738E+03  6.792E-28  3.131E-17
1.722E+03  7.062E-28  3.225E-17
1.706E+03  7.342E-28  3.323E-17
1.690E+03  7.633E-28  3.423E-17
1.675E+03  7.936E-28  3.526E-17
1.660E+03  8.251E-28  3.632E-17
1.644E+03  8.578E-28  3.742E-17
1.629E+03  8.918E-28  3.854E-17
1.614E+03  9.272E-28  3.971E-17
1.600E+03  9.640E-28  4.090E-17
1.585E+03  1.002E-27  4.213E-17
1.570E+03  1.042E-27  4.340E-17
1.556E+03  1.083E-27  4.471E-17
1.542E+03  1.126E-27  4.606E-17
1.528E+03  1.171E-27  4.745E-17
1.514E+03  1.217E-27  4.888E-17
1.500E+03  1.266E-27  5.035E-17
1.486E+03  1.316E-27  5.187E-17
1.472E+03  1.368E-27  5.343E-17
1.459E+03  1.422E-27  5.504E-17
1.445E+03  1.479E-27  5.670E-17
1.432E+03  1.537E-27  5.841E-17
1.419E+03  1.598E-27  6.017E-17
1.406E+03  1.662E-27  6.198E-17
1.393E+03  1.728E-27  6.384E-17
1.380E+03  1.796E-27  6.577E-17
1.368E+03  1.867E-27  6.775E-17
1.355E+03  1.941E-27  6.978E-17
1.343E+03  2.018E-27  7.188E-17
1.330E+03  2.098E-27  7.405E-17
1.318E+03  2.181E-27  7.627E-17
1.306E+03  2.267E-27  7.856E-17
1.294E+03  2.357E-27  8.092E-17
1.282E+03  2.450E-27  8.335E-17
1.271E+03  2.547E-27  8.585E-17
1.259E+03  2.648E-27  8.843E-17
1.247E+03  2.753E-27  9.108E-17
1.236E+03  2.861E-27  9.381E-17
1.225E+03  2.974E-27  9.662E-17
1.213E+03  3.092E-27  9.951E-17
1.202E+03  3.214E-27  1.025E-16
1.191E+03  3.340E-27  1.055E-16
1.180E+03  3.472E-27  1.087E-16
1.169E+03  3.609E-27  1.119E-16
1.159E+03  3.751E-27  1.153E-16
1.148E+03  3.898E-27  1.187E-16
