Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         7 = grain model
 4.000E-08 4.000E-01 4.500E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 1.500E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E-01 1.000E-01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.000E-01 = <U> 
     mmp83 = radfield
 4.560E-25 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.813E-27  6.107E-20 COBE-DIRBE
2.220E+00  2.345E-27  1.381E-19 COBE-DIRBE
3.530E+00  1.527E-26  1.430E-18 COBE-DIRBE
4.880E+00  6.844E-27  8.859E-19 COBE-DIRBE
1.229E+01  5.863E-26  1.911E-17 COBE-DIRBE
2.079E+01  3.375E-26  1.861E-17 COBE-DIRBE
5.599E+01  3.349E-26  4.975E-17 COBE-DIRBE
9.770E+01  1.066E-25  2.762E-16 COBE-DIRBE
1.479E+02  2.443E-25  9.584E-16 COBE-DIRBE
2.479E+02  2.177E-25  1.431E-15 COBE-DIRBE
1.200E+01  6.482E-26  2.063E-17 IRAS
2.500E+01  2.912E-26  1.931E-17 IRAS
6.000E+01  3.613E-26  5.750E-17 IRAS
1.000E+02  1.141E-25  3.027E-16 IRAS
3.550E+00  1.775E-26  1.672E-18 SST-IRAC
4.493E+00  4.980E-27  5.935E-19 SST-IRAC
5.731E+00  3.961E-26  6.022E-18 SST-IRAC
7.872E+00  9.578E-26  2.000E-17 SST-IRAC
2.368E+01  2.557E-26  1.606E-17 SST-MIPS
7.142E+01  4.243E-26  8.038E-17 SST-MIPS
1.559E+02  2.539E-25  1.050E-15 SST-MIPS
1.600E+01  4.332E-26  1.838E-17 SST-IRSPU
2.200E+01  2.829E-26  1.651E-17 SST-IRSPU
7.500E+01  3.489E-26  6.940E-17 Herschel-PACS
1.100E+02  8.401E-26  2.451E-16 Herschel-PACS
1.700E+02  2.024E-25  9.126E-16 Herschel-PACS
2.500E+02  2.000E-25  1.326E-15 Herschel-SPIRE
3.600E+02  9.926E-26  9.478E-16 Herschel-SPIRE
5.200E+02  3.481E-26  4.802E-16 Herschel-SPIRE
2.400E+00  2.629E-27  1.674E-19 Akari IRC NIR N2
3.200E+00  1.174E-26  9.967E-19 Akari IRC NIR N3
4.100E+00  5.403E-27  5.876E-19 Akari IRC NIR N4
7.000E+00  1.088E-25  2.020E-17 Akari IRC MIR-S S7
9.000E+00  7.664E-26  1.830E-17 Akari IRC MIR-S S9W
1.100E+01  5.929E-26  1.730E-17 Akari IRC MIR-S S11
1.500E+01  4.492E-26  1.787E-17 Akari IRC MIR-L L15
1.800E+01  3.539E-26  1.690E-17 Akari IRC MIR-L L18W
2.400E+01  2.714E-26  1.728E-17 Akari IRC MIR-L L24
6.500E+01  3.923E-26  6.763E-17 Akari FIS N60
8.000E+01  7.956E-26  1.688E-16 Akari FIS WIDE-S
1.400E+02  2.467E-25  9.160E-16 Akari FIS WIDE-L
1.600E+02  2.702E-25  1.147E-15 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  3.517E-31  9.328E-20
9.908E+03  3.644E-31  9.578E-20
9.817E+03  3.776E-31  9.835E-20
9.727E+03  3.913E-31  1.010E-19
9.638E+03  4.055E-31  1.037E-19
9.550E+03  4.202E-31  1.065E-19
9.462E+03  4.355E-31  1.093E-19
9.376E+03  4.513E-31  1.122E-19
9.290E+03  4.676E-31  1.152E-19
9.204E+03  4.846E-31  1.183E-19
9.120E+03  5.021E-31  1.215E-19
9.036E+03  5.204E-31  1.247E-19
8.954E+03  5.392E-31  1.281E-19
8.872E+03  5.586E-31  1.314E-19
8.790E+03  5.787E-31  1.349E-19
8.710E+03  5.996E-31  1.385E-19
8.630E+03  6.212E-31  1.422E-19
8.551E+03  6.437E-31  1.460E-19
8.472E+03  6.670E-31  1.499E-19
8.395E+03  6.911E-31  1.539E-19
8.318E+03  7.161E-31  1.580E-19
8.241E+03  7.420E-31  1.622E-19
8.166E+03  7.689E-31  1.665E-19
8.091E+03  7.967E-31  1.710E-19
8.017E+03  8.256E-31  1.756E-19
7.943E+03  8.556E-31  1.803E-19
7.870E+03  8.866E-31  1.851E-19
7.798E+03  9.188E-31  1.901E-19
7.727E+03  9.522E-31  1.952E-19
7.656E+03  9.868E-31  2.004E-19
7.586E+03  1.023E-30  2.058E-19
7.516E+03  1.060E-30  2.113E-19
7.447E+03  1.099E-30  2.170E-19
7.379E+03  1.139E-30  2.228E-19
7.311E+03  1.180E-30  2.289E-19
7.244E+03  1.223E-30  2.350E-19
7.178E+03  1.268E-30  2.414E-19
7.112E+03  1.314E-30  2.479E-19
7.047E+03  1.362E-30  2.546E-19
6.982E+03  1.412E-30  2.614E-19
6.918E+03  1.463E-30  2.685E-19
6.855E+03  1.517E-30  2.757E-19
6.792E+03  1.572E-30  2.832E-19
6.730E+03  1.629E-30  2.909E-19
6.668E+03  1.689E-30  2.987E-19
6.607E+03  1.751E-30  3.068E-19
6.546E+03  1.815E-30  3.151E-19
6.486E+03  1.881E-30  3.237E-19
6.427E+03  1.950E-30  3.325E-19
6.368E+03  2.022E-30  3.415E-19
6.310E+03  2.096E-30  3.508E-19
6.252E+03  2.173E-30  3.603E-19
6.194E+03  2.252E-30  3.701E-19
6.138E+03  2.335E-30  3.802E-19
6.081E+03  2.421E-30  3.905E-19
6.026E+03  2.510E-30  4.012E-19
5.970E+03  2.602E-30  4.121E-19
5.916E+03  2.698E-30  4.234E-19
5.861E+03  2.798E-30  4.350E-19
5.808E+03  2.901E-30  4.469E-19
5.754E+03  3.008E-30  4.591E-19
5.702E+03  3.119E-30  4.717E-19
5.649E+03  3.234E-30  4.846E-19
5.598E+03  3.353E-30  4.979E-19
5.546E+03  3.477E-30  5.115E-19
5.495E+03  3.605E-30  5.256E-19
5.445E+03  3.739E-30  5.400E-19
5.395E+03  3.877E-30  5.548E-19
5.346E+03  4.021E-30  5.701E-19
5.297E+03  4.169E-30  5.858E-19
5.248E+03  4.324E-30  6.019E-19
5.200E+03  4.484E-30  6.185E-19
5.152E+03  4.650E-30  6.356E-19
5.105E+03  4.823E-30  6.531E-19
5.058E+03  5.002E-30  6.711E-19
5.012E+03  5.187E-30  6.896E-19
4.966E+03  5.380E-30  7.087E-19
4.920E+03  5.580E-30  7.282E-19
4.875E+03  5.787E-30  7.484E-19
4.831E+03  6.002E-30  7.691E-19
