Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+04 1.000E+04 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.000E+04 = <U> 
     mmp83 = radfield
 4.459E-20 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.706E-23  5.748E-16 COBE-DIRBE
2.220E+00  2.035E-23  1.198E-15 COBE-DIRBE
3.530E+00  1.267E-22  1.186E-14 COBE-DIRBE
4.880E+00  6.523E-23  8.443E-15 COBE-DIRBE
1.229E+01  4.020E-21  1.310E-12 COBE-DIRBE
2.079E+01  1.779E-20  9.809E-12 COBE-DIRBE
5.599E+01  1.613E-20  2.396E-11 COBE-DIRBE
9.770E+01  2.016E-21  5.226E-12 COBE-DIRBE
1.479E+02  3.798E-22  1.490E-12 COBE-DIRBE
2.479E+02  4.015E-23  2.639E-13 COBE-DIRBE
1.200E+01  3.574E-21  1.138E-12 IRAS
2.500E+01  2.632E-20  1.746E-11 IRAS
6.000E+01  1.445E-20  2.300E-11 IRAS
1.000E+02  1.778E-21  4.717E-12 IRAS
3.550E+00  1.472E-22  1.386E-14 SST-IRAC
4.493E+00  4.394E-23  5.236E-15 SST-IRAC
5.731E+00  6.024E-22  9.157E-14 SST-IRAC
7.872E+00  3.409E-21  7.118E-13 SST-IRAC
2.368E+01  2.523E-20  1.585E-11 SST-MIPS
7.142E+01  5.849E-21  1.108E-11 SST-MIPS
1.559E+02  2.540E-22  1.050E-12 SST-MIPS
1.600E+01  7.051E-21  2.992E-12 SST-IRSPU
2.200E+01  2.311E-20  1.349E-11 SST-IRSPU
7.500E+01  5.046E-21  1.004E-11 Herschel-PACS
1.100E+02  1.188E-21  3.467E-12 Herschel-PACS
1.700E+02  1.971E-22  8.887E-13 Herschel-PACS
2.500E+02  3.068E-23  2.034E-13 Herschel-SPIRE
3.600E+02  5.289E-24  5.051E-14 Herschel-SPIRE
5.200E+02  9.600E-25  1.324E-14 Herschel-SPIRE
2.400E+00  2.253E-23  1.435E-15 Akari IRC NIR N2
3.200E+00  9.751E-23  8.277E-15 Akari IRC NIR N3
4.100E+00  4.860E-23  5.285E-15 Akari IRC NIR N4
7.000E+00  3.445E-21  6.397E-13 Akari IRC MIR-S S7
9.000E+00  2.998E-21  7.157E-13 Akari IRC MIR-S S9W
1.100E+01  3.124E-21  9.115E-13 Akari IRC MIR-S S11
1.500E+01  7.599E-21  3.023E-12 Akari IRC MIR-L L15
1.800E+01  1.457E-20  6.955E-12 Akari IRC MIR-L L18W
2.400E+01  2.382E-20  1.516E-11 Akari IRC MIR-L L24
6.500E+01  8.481E-21  1.462E-11 Akari FIS N60
8.000E+01  3.795E-21  8.053E-12 Akari FIS WIDE-S
1.400E+02  3.663E-22  1.360E-12 Akari FIS WIDE-L
1.600E+02  2.181E-22  9.255E-13 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  2.541E-30  6.739E-19
9.908E+03  2.634E-30  6.924E-19
9.817E+03  2.732E-30  7.114E-19
9.727E+03  2.833E-30  7.309E-19
9.638E+03  2.937E-30  7.510E-19
9.550E+03  3.046E-30  7.716E-19
9.462E+03  3.158E-30  7.927E-19
9.376E+03  3.275E-30  8.145E-19
9.290E+03  3.396E-30  8.369E-19
9.204E+03  3.522E-30  8.599E-19
9.120E+03  3.652E-30  8.835E-19
9.036E+03  3.787E-30  9.078E-19
8.954E+03  3.927E-30  9.326E-19
8.872E+03  4.071E-30  9.581E-19
8.790E+03  4.221E-30  9.842E-19
8.710E+03  4.377E-30  1.011E-18
8.630E+03  4.538E-30  1.039E-18
8.551E+03  4.705E-30  1.067E-18
8.472E+03  4.879E-30  1.096E-18
8.395E+03  5.059E-30  1.127E-18
8.318E+03  5.246E-30  1.158E-18
8.241E+03  5.440E-30  1.189E-18
8.166E+03  5.642E-30  1.222E-18
8.091E+03  5.851E-30  1.256E-18
8.017E+03  6.068E-30  1.290E-18
7.943E+03  6.293E-30  1.326E-18
7.870E+03  6.526E-30  1.362E-18
7.798E+03  6.769E-30  1.400E-18
7.727E+03  7.020E-30  1.439E-18
7.656E+03  7.281E-30  1.479E-18
7.586E+03  7.552E-30  1.520E-18
7.516E+03  7.834E-30  1.562E-18
7.447E+03  8.126E-30  1.605E-18
7.379E+03  8.429E-30  1.650E-18
7.311E+03  8.743E-30  1.696E-18
7.244E+03  9.070E-30  1.743E-18
7.178E+03  9.408E-30  1.791E-18
7.112E+03  9.760E-30  1.841E-18
