Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         6 = grain model
 4.000E-08 4.000E-01 3.750E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 1.250E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.500E+00 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 3.225E+01 = <U> 
     mmp83 = radfield
 1.448E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  5.158E-25  1.738E-17 COBE-DIRBE
2.220E+00  6.899E-25  4.063E-17 COBE-DIRBE
3.530E+00  4.728E-24  4.427E-16 COBE-DIRBE
4.880E+00  2.898E-24  3.751E-16 COBE-DIRBE
1.229E+01  2.788E-23  9.088E-15 COBE-DIRBE
2.079E+01  4.038E-23  2.227E-14 COBE-DIRBE
5.599E+01  5.589E-23  8.300E-14 COBE-DIRBE
9.770E+01  3.085E-23  7.995E-14 COBE-DIRBE
1.479E+02  1.511E-23  5.929E-14 COBE-DIRBE
2.479E+02  3.534E-24  2.324E-14 COBE-DIRBE
1.200E+01  2.874E-23  9.149E-15 IRAS
2.500E+01  4.774E-23  3.166E-14 IRAS
6.000E+01  5.361E-23  8.533E-14 IRAS
1.000E+02  2.972E-23  7.883E-14 IRAS
3.550E+00  5.480E-24  5.160E-16 SST-IRAC
4.493E+00  2.048E-24  2.441E-16 SST-IRAC
5.731E+00  1.450E-23  2.204E-15 SST-IRAC
7.872E+00  3.656E-23  7.635E-15 SST-IRAC
2.368E+01  4.482E-23  2.815E-14 SST-MIPS
7.142E+01  4.072E-23  7.714E-14 SST-MIPS
1.559E+02  1.237E-23  5.116E-14 SST-MIPS
1.600E+01  2.924E-23  1.241E-14 SST-IRSPU
2.200E+01  4.443E-23  2.593E-14 SST-IRSPU
7.500E+01  3.523E-23  7.009E-14 Herschel-PACS
1.100E+02  2.125E-23  6.199E-14 Herschel-PACS
1.700E+02  9.405E-24  4.241E-14 Herschel-PACS
2.500E+02  2.940E-24  1.949E-14 Herschel-SPIRE
3.600E+02  7.374E-25  7.041E-15 Herschel-SPIRE
5.200E+02  1.689E-25  2.330E-15 Herschel-SPIRE
2.400E+00  7.899E-25  5.028E-17 Akari IRC NIR N2
3.200E+00  3.612E-24  3.066E-16 Akari IRC NIR N3
4.100E+00  2.142E-24  2.329E-16 Akari IRC NIR N4
7.000E+00  4.006E-23  7.438E-15 Akari IRC MIR-S S7
9.000E+00  3.121E-23  7.450E-15 Akari IRC MIR-S S9W
1.100E+01  2.664E-23  7.773E-15 Akari IRC MIR-S S11
1.500E+01  3.089E-23  1.229E-14 Akari IRC MIR-L L15
1.800E+01  3.680E-23  1.757E-14 Akari IRC MIR-L L18W
2.400E+01  4.444E-23  2.829E-14 Akari IRC MIR-L L24
6.500E+01  4.777E-23  8.236E-14 Akari FIS N60
8.000E+01  3.641E-23  7.727E-14 Akari FIS WIDE-S
1.400E+02  1.504E-23  5.586E-14 Akari FIS WIDE-L
1.600E+02  1.156E-23  4.905E-14 Akari FIS N160
 
 
 
 


