Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         4 = grain model
 4.000E-08 4.000E-01 2.250E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 7.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.000E+03 1.000E+03 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.000E+03 = <U> 
     mmp83 = radfield
 4.444E-21 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  9.296E-24  3.132E-16 COBE-DIRBE
2.220E+00  1.174E-23  6.913E-16 COBE-DIRBE
3.530E+00  7.865E-23  7.365E-15 COBE-DIRBE
4.880E+00  3.529E-23  4.568E-15 COBE-DIRBE
1.229E+01  4.203E-22  1.370E-13 COBE-DIRBE
2.079E+01  6.658E-22  3.672E-13 COBE-DIRBE
5.599E+01  2.694E-21  4.002E-12 COBE-DIRBE
9.770E+01  6.580E-22  1.705E-12 COBE-DIRBE
1.479E+02  1.633E-22  6.407E-13 COBE-DIRBE
2.479E+02  2.081E-23  1.368E-13 COBE-DIRBE
1.200E+01  4.329E-22  1.378E-13 IRAS
2.500E+01  1.083E-21  7.183E-13 IRAS
6.000E+01  2.442E-21  3.886E-12 IRAS
1.000E+02  5.999E-22  1.591E-12 IRAS
3.550E+00  9.152E-23  8.618E-15 SST-IRAC
4.493E+00  2.547E-23  3.035E-15 SST-IRAC
5.731E+00  2.100E-22  3.193E-14 SST-IRAC
7.872E+00  5.496E-22  1.148E-13 SST-IRAC
2.368E+01  9.219E-22  5.790E-13 SST-MIPS
7.142E+01  1.437E-21  2.723E-12 SST-MIPS
1.559E+02  1.153E-22  4.769E-13 SST-MIPS
1.600E+01  4.346E-22  1.845E-13 SST-IRSPU
2.200E+01  8.478E-22  4.947E-13 SST-IRSPU
7.500E+01  1.248E-21  2.483E-12 Herschel-PACS
1.100E+02  4.121E-22  1.202E-12 Herschel-PACS
1.700E+02  8.877E-23  4.003E-13 Herschel-PACS
2.500E+02  1.622E-23  1.076E-13 Herschel-SPIRE
3.600E+02  3.014E-24  2.878E-14 Herschel-SPIRE
5.200E+02  5.729E-25  7.902E-15 Herschel-SPIRE
2.400E+00  1.320E-23  8.402E-16 Akari IRC NIR N2
3.200E+00  6.038E-23  5.125E-15 Akari IRC NIR N3
4.100E+00  2.768E-23  3.010E-15 Akari IRC NIR N4
7.000E+00  6.144E-22  1.141E-13 Akari IRC MIR-S S7
9.000E+00  4.543E-22  1.085E-13 Akari IRC MIR-S S9W
1.100E+01  3.911E-22  1.141E-13 Akari IRC MIR-S S11
1.500E+01  4.355E-22  1.733E-13 Akari IRC MIR-L L15
1.800E+01  5.734E-22  2.738E-13 Akari IRC MIR-L L18W
2.400E+01  8.200E-22  5.220E-13 Akari IRC MIR-L L24
6.500E+01  1.885E-21  3.249E-12 Akari FIS N60
8.000E+01  1.015E-21  2.153E-12 Akari FIS WIDE-S
1.400E+02  1.591E-22  5.909E-13 Akari FIS WIDE-L
1.600E+02  1.011E-22  4.292E-13 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.704E-30  4.521E-19
9.908E+03  1.767E-30  4.645E-19
