Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         2 = grain model
 4.000E-08 4.000E-01 7.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.500E+00 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 9.768E+00 = <U> 
     mmp83 = radfield
 4.327E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  3.999E-26  1.347E-18 COBE-DIRBE
2.220E+00  4.979E-26  2.932E-18 COBE-DIRBE
3.530E+00  3.264E-25  3.056E-17 COBE-DIRBE
4.880E+00  1.507E-25  1.951E-17 COBE-DIRBE
1.229E+01  1.991E-24  6.492E-16 COBE-DIRBE
2.079E+01  3.081E-24  1.699E-15 COBE-DIRBE
5.599E+01  2.664E-23  3.957E-14 COBE-DIRBE
9.770E+01  2.079E-23  5.387E-14 COBE-DIRBE
1.479E+02  1.136E-23  4.458E-14 COBE-DIRBE
2.479E+02  2.909E-24  1.913E-14 COBE-DIRBE
1.200E+01  1.909E-24  6.076E-16 IRAS
2.500E+01  4.197E-24  2.783E-15 IRAS
6.000E+01  2.638E-23  4.199E-14 IRAS
1.000E+02  2.023E-23  5.367E-14 IRAS
3.550E+00  3.797E-25  3.576E-17 SST-IRAC
4.493E+00  1.050E-25  1.251E-17 SST-IRAC
5.731E+00  9.183E-25  1.396E-16 SST-IRAC
7.872E+00  2.338E-24  4.882E-16 SST-IRAC
2.368E+01  3.531E-24  2.218E-15 SST-MIPS
7.142E+01  2.395E-23  4.538E-14 SST-MIPS
1.559E+02  9.487E-24  3.923E-14 SST-MIPS
1.600E+01  2.233E-24  9.476E-16 SST-IRSPU
2.200E+01  3.426E-24  1.999E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  6.921E-31  1.836E-19
9.908E+03  7.175E-31  1.886E-19
9.817E+03  7.438E-31  1.937E-19
9.727E+03  7.711E-31  1.990E-19
9.638E+03  7.993E-31  2.044E-19
9.550E+03  8.287E-31  2.099E-19
9.462E+03  8.591E-31  2.156E-19
9.376E+03  8.906E-31  2.215E-19
9.290E+03  9.233E-31  2.275E-19
9.204E+03  9.571E-31  2.337E-19
9.120E+03  9.923E-31  2.400E-19
9.036E+03  1.029E-30  2.466E-19
8.954E+03  1.066E-30  2.533E-19
8.872E+03  1.105E-30  2.601E-19
8.790E+03  1.146E-30  2.671E-19
8.710E+03  1.187E-30  2.743E-19
8.630E+03  1.231E-30  2.818E-19
8.551E+03  1.276E-30  2.894E-19
8.472E+03  1.323E-30  2.972E-19
8.395E+03  1.371E-30  3.053E-19
8.318E+03  1.421E-30  3.136E-19
8.241E+03  1.473E-30  3.221E-19
8.166E+03  1.528E-30  3.309E-19
8.091E+03  1.584E-30  3.399E-19
8.017E+03  1.642E-30  3.491E-19
7.943E+03  1.702E-30  3.587E-19
7.870E+03  1.765E-30  3.685E-19
7.798E+03  1.830E-30  3.785E-19
7.727E+03  1.897E-30  3.889E-19
7.656E+03  1.967E-30  3.995E-19
7.586E+03  2.040E-30  4.104E-19
7.516E+03  2.115E-30  4.217E-19
7.447E+03  2.193E-30  4.332E-19
7.379E+03  2.274E-30  4.451E-19
7.311E+03  2.358E-30  4.574E-19
7.244E+03  2.445E-30  4.699E-19
7.178E+03  2.536E-30  4.828E-19
7.112E+03  2.630E-30  4.961E-19
7.047E+03  2.727E-30  5.098E-19
6.982E+03  2.828E-30  5.238E-19
6.918E+03  2.933E-30  5.383E-19
6.855E+03  3.042E-30  5.531E-19
6.792E+03  3.154E-30  5.683E-19
6.730E+03  3.272E-30  5.840E-19
6.668E+03  3.393E-30  6.001E-19
6.607E+03  3.519E-30  6.167E-19
6.546E+03  3.650E-30  6.338E-19
6.486E+03  3.786E-30  6.513E-19
6.427E+03  3.926E-30  6.694E-19
6.368E+03  4.073E-30  6.879E-19
6.310E+03  4.224E-30  7.070E-19
6.252E+03  4.382E-30  7.267E-19
6.194E+03  4.545E-30  7.469E-19
6.138E+03  4.715E-30  7.676E-19
6.081E+03  4.891E-30  7.890E-19
6.026E+03  5.074E-30  8.110E-19
5.970E+03  5.264E-30  8.336E-19
5.916E+03  5.461E-30  8.569E-19
5.861E+03  5.665E-30  8.808E-19
5.808E+03  5.878E-30  9.055E-19
5.754E+03  6.098E-30  9.308E-19
5.702E+03  6.327E-30  9.569E-19
5.649E+03  6.564E-30  9.837E-19
5.598E+03  6.811E-30  1.011E-18
5.546E+03  7.067E-30  1.040E-18
5.495E+03  7.332E-30  1.069E-18
5.445E+03  7.608E-30  1.099E-18
5.395E+03  7.895E-30  1.130E-18
5.346E+03  8.192E-30  1.162E-18
5.297E+03  8.501E-30  1.194E-18
5.248E+03  8.821E-30  1.228E-18
5.200E+03  9.154E-30  1.263E-18
5.152E+03  9.500E-30  1.298E-18
5.105E+03  9.859E-30  1.335E-18
5.058E+03  1.023E-29  1.373E-18
5.012E+03  1.062E-29  1.412E-18
4.966E+03  1.102E-29  1.452E-18
4.920E+03  1.144E-29  1.493E-18
4.875E+03  1.187E-29  1.535E-18
4.831E+03  1.232E-29  1.578E-18
4.786E+03  1.279E-29  1.623E-18
4.742E+03  1.327E-29  1.669E-18
4.699E+03  1.377E-29  1.717E-18
4.656E+03  1.430E-29  1.766E-18
4.613E+03  1.484E-29  1.816E-18
4.571E+03  1.540E-29  1.868E-18
4.529E+03  1.599E-29  1.921E-18
4.487E+03  1.660E-29  1.976E-18
4.446E+03  1.723E-29  2.032E-18
4.406E+03  1.789E-29  2.090E-18
4.365E+03  1.857E-29  2.150E-18
4.325E+03  1.928E-29  2.212E-18
4.285E+03  2.002E-29  2.275E-18
4.246E+03  2.078E-29  2.341E-18
4.207E+03  2.158E-29  2.408E-18
