Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.000E+01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.164E+02 = <U> 
     mmp83 = radfield
 9.655E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  3.810E-25  1.284E-17 COBE-DIRBE
2.220E+00  4.923E-25  2.899E-17 COBE-DIRBE
3.530E+00  4.630E-24  4.336E-16 COBE-DIRBE
4.880E+00  1.090E-23  1.411E-15 COBE-DIRBE
1.229E+01  1.428E-22  4.656E-14 COBE-DIRBE
2.079E+01  3.265E-22  1.801E-13 COBE-DIRBE
5.599E+01  4.315E-22  6.408E-13 COBE-DIRBE
9.770E+01  1.503E-22  3.894E-13 COBE-DIRBE
1.479E+02  5.149E-23  2.020E-13 COBE-DIRBE
2.479E+02  8.726E-24  5.737E-14 COBE-DIRBE
1.200E+01  1.328E-22  4.226E-14 IRAS
2.500E+01  4.138E-22  2.744E-13 IRAS
6.000E+01  4.016E-22  6.391E-13 IRAS
1.000E+02  1.408E-22  3.735E-13 IRAS
3.550E+00  5.181E-24  4.879E-16 SST-IRAC
4.493E+00  7.260E-24  8.653E-16 SST-IRAC
5.731E+00  3.621E-23  5.504E-15 SST-IRAC
7.872E+00  1.158E-22  2.417E-14 SST-IRAC
2.368E+01  3.910E-22  2.456E-13 SST-MIPS
7.142E+01  2.595E-22  4.915E-13 SST-MIPS
1.559E+02  3.911E-23  1.617E-13 SST-MIPS
1.600E+01  1.977E-22  8.391E-14 SST-IRSPU
2.200E+01  3.794E-22  2.214E-13 SST-IRSPU
7.500E+01  2.251E-22  4.478E-13 Herschel-PACS
1.100E+02  9.882E-23  2.883E-13 Herschel-PACS
1.700E+02  2.986E-23  1.346E-13 Herschel-PACS
2.500E+02  7.018E-24  4.654E-14 Herschel-SPIRE
3.600E+02  1.499E-24  1.431E-14 Herschel-SPIRE
5.200E+02  3.101E-25  4.278E-15 Herschel-SPIRE
2.400E+00  6.640E-25  4.227E-17 Akari IRC NIR N2
3.200E+00  3.309E-24  2.808E-16 Akari IRC NIR N3
4.100E+00  6.926E-24  7.533E-16 Akari IRC NIR N4
7.000E+00  1.121E-22  2.082E-14 Akari IRC MIR-S S7
9.000E+00  1.167E-22  2.786E-14 Akari IRC MIR-S S9W
1.100E+01  1.255E-22  3.663E-14 Akari IRC MIR-S S11
1.500E+01  2.089E-22  8.313E-14 Akari IRC MIR-L L15
1.800E+01  2.876E-22  1.373E-13 Akari IRC MIR-L L18W
2.400E+01  3.819E-22  2.432E-13 Akari IRC MIR-L L24
6.500E+01  3.240E-22  5.586E-13 Akari FIS N60
8.000E+01  2.032E-22  4.312E-13 Akari FIS WIDE-S
1.400E+02  5.074E-23  1.884E-13 Akari FIS WIDE-L
1.600E+02  3.536E-23  1.501E-13 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.090E-30  2.891E-19
9.908E+03  1.130E-30  2.970E-19
9.817E+03  1.172E-30  3.052E-19
9.727E+03  1.215E-30  3.135E-19
9.638E+03  1.260E-30  3.220E-19
9.550E+03  1.306E-30  3.308E-19
9.462E+03  1.354E-30  3.399E-19
9.376E+03  1.404E-30  3.492E-19
9.290E+03  1.456E-30  3.587E-19
9.204E+03  1.509E-30  3.685E-19
9.120E+03  1.565E-30  3.786E-19
9.036E+03  1.623E-30  3.889E-19
8.954E+03  1.682E-30  3.995E-19
8.872E+03  1.744E-30  4.104E-19
8.790E+03  1.808E-30  4.215E-19
8.710E+03  1.874E-30  4.330E-19
8.630E+03  1.943E-30  4.447E-19
8.551E+03  2.014E-30  4.569E-19
8.472E+03  2.088E-30  4.693E-19
8.395E+03  2.165E-30  4.821E-19
8.318E+03  2.245E-30  4.953E-19
8.241E+03  2.327E-30  5.088E-19
8.166E+03  2.413E-30  5.227E-19
8.091E+03  2.502E-30  5.370E-19
8.017E+03  2.595E-30  5.517E-19
7.943E+03  2.690E-30  5.669E-19
7.870E+03  2.790E-30  5.824E-19
7.798E+03  2.893E-30  5.984E-19
7.727E+03  3.000E-30  6.149E-19
7.656E+03  3.111E-30  6.318E-19
7.586E+03  3.226E-30  6.492E-19
7.516E+03  3.346E-30  6.671E-19
7.447E+03  3.470E-30  6.855E-19
7.379E+03  3.599E-30  7.044E-19
7.311E+03  3.732E-30  7.239E-19
7.244E+03  3.871E-30  7.439E-19
7.178E+03  4.015E-30  7.645E-19
7.112E+03  4.164E-30  7.857E-19
7.047E+03  4.320E-30  8.074E-19
6.982E+03  4.480E-30  8.298E-19
6.918E+03  4.647E-30  8.528E-19
6.855E+03  4.820E-30  8.764E-19
6.792E+03  5.000E-30  9.007E-19
6.730E+03  5.186E-30  9.257E-19
6.668E+03  5.379E-30  9.515E-19
6.607E+03  5.580E-30  9.779E-19
6.546E+03  5.789E-30  1.005E-18
6.486E+03  6.005E-30  1.033E-18
6.427E+03  6.230E-30  1.062E-18
6.368E+03  6.463E-30  1.092E-18
6.310E+03  6.705E-30  1.122E-18
6.252E+03  6.956E-30  1.154E-18
6.194E+03  7.217E-30  1.186E-18
6.138E+03  7.488E-30  1.219E-18
6.081E+03  7.769E-30  1.253E-18
6.026E+03  8.061E-30  1.288E-18
5.970E+03  8.364E-30  1.325E-18
5.916E+03  8.679E-30  1.362E-18
5.861E+03  9.006E-30  1.400E-18
5.808E+03  9.345E-30  1.440E-18
5.754E+03  9.697E-30  1.480E-18
5.702E+03  1.006E-29  1.522E-18
5.649E+03  1.044E-29  1.565E-18
5.598E+03  1.084E-29  1.609E-18
5.546E+03  1.125E-29  1.655E-18
5.495E+03  1.167E-29  1.702E-18
