Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.000E+01 1.000E+04 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.245E+02 = <U> 
     mmp83 = radfield
 5.561E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.094E-25  7.053E-18 COBE-DIRBE
2.220E+00  2.483E-25  1.462E-17 COBE-DIRBE
3.530E+00  1.527E-24  1.430E-16 COBE-DIRBE
4.880E+00  7.137E-25  9.239E-17 COBE-DIRBE
1.229E+01  2.637E-23  8.598E-15 COBE-DIRBE
2.079E+01  8.359E-23  4.610E-14 COBE-DIRBE
5.599E+01  3.640E-22  5.406E-13 COBE-DIRBE
9.770E+01  1.442E-22  3.737E-13 COBE-DIRBE
1.479E+02  5.051E-23  1.981E-13 COBE-DIRBE
2.479E+02  8.636E-24  5.678E-14 COBE-DIRBE
1.200E+01  2.276E-23  7.243E-15 IRAS
2.500E+01  1.320E-22  8.752E-14 IRAS
6.000E+01  3.404E-22  5.418E-13 IRAS
1.000E+02  1.355E-22  3.595E-13 IRAS
3.550E+00  1.776E-24  1.672E-16 SST-IRAC
4.493E+00  4.912E-25  5.855E-17 SST-IRAC
5.731E+00  4.990E-24  7.585E-16 SST-IRAC
7.872E+00  2.014E-23  4.205E-15 SST-IRAC
2.368E+01  1.168E-22  7.338E-14 SST-MIPS
7.142E+01  2.394E-22  4.534E-13 SST-MIPS
1.559E+02  3.847E-23  1.591E-13 SST-MIPS
1.600E+01  3.963E-23  1.682E-14 SST-IRSPU
2.200E+01  1.076E-22  6.279E-14 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.086E-30  2.881E-19
9.908E+03  1.126E-30  2.959E-19
9.817E+03  1.167E-30  3.040E-19
9.727E+03  1.210E-30  3.123E-19
9.638E+03  1.255E-30  3.209E-19
9.550E+03  1.301E-30  3.296E-19
9.462E+03  1.349E-30  3.386E-19
9.376E+03  1.399E-30  3.479E-19
9.290E+03  1.450E-30  3.574E-19
9.204E+03  1.504E-30  3.671E-19
9.120E+03  1.559E-30  3.772E-19
9.036E+03  1.617E-30  3.875E-19
8.954E+03  1.676E-30  3.980E-19
8.872E+03  1.737E-30  4.088E-19
8.790E+03  1.801E-30  4.199E-19
8.710E+03  1.867E-30  4.313E-19
8.630E+03  1.936E-30  4.431E-19
8.551E+03  2.007E-30  4.552E-19
8.472E+03  2.080E-30  4.676E-19
8.395E+03  2.157E-30  4.803E-19
8.318E+03  2.236E-30  4.934E-19
8.241E+03  2.319E-30  5.069E-19
8.166E+03  2.404E-30  5.208E-19
8.091E+03  2.493E-30  5.350E-19
8.017E+03  2.585E-30  5.497E-19
7.943E+03  2.680E-30  5.648E-19
7.870E+03  2.779E-30  5.803E-19
7.798E+03  2.882E-30  5.962E-19
7.727E+03  2.989E-30  6.126E-19
7.656E+03  3.099E-30  6.294E-19
7.586E+03  3.214E-30  6.468E-19
7.516E+03  3.333E-30  6.646E-19
7.447E+03  3.457E-30  6.829E-19
7.379E+03  3.585E-30  7.018E-19
7.311E+03  3.719E-30  7.212E-19
7.244E+03  3.857E-30  7.411E-19
7.178E+03  4.000E-30  7.616E-19
7.112E+03  4.149E-30  7.827E-19
7.047E+03  4.303E-30  8.044E-19
6.982E+03  4.464E-30  8.267E-19
6.918E+03  4.630E-30  8.496E-19
6.855E+03  4.802E-30  8.731E-19
6.792E+03  4.981E-30  8.974E-19
6.730E+03  5.166E-30  9.223E-19
6.668E+03  5.359E-30  9.479E-19
6.607E+03  5.559E-30  9.743E-19
6.546E+03  5.767E-30  1.001E-18
6.486E+03  5.982E-30  1.029E-18
6.427E+03  6.206E-30  1.058E-18
6.368E+03  6.438E-30  1.088E-18
6.310E+03  6.680E-30  1.118E-18
6.252E+03  6.930E-30  1.149E-18
6.194E+03  7.190E-30  1.181E-18
6.138E+03  7.460E-30  1.214E-18
