Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 5.000E-01 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 3.802E+00 = <U> 
     mmp83 = radfield
 1.699E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  6.369E-27  2.146E-19 COBE-DIRBE
2.220E+00  7.548E-27  4.445E-19 COBE-DIRBE
3.530E+00  4.630E-26  4.335E-18 COBE-DIRBE
4.880E+00  2.103E-26  2.722E-18 COBE-DIRBE
1.229E+01  5.042E-25  1.644E-16 COBE-DIRBE
2.079E+01  1.055E-24  5.816E-16 COBE-DIRBE
5.599E+01  9.789E-24  1.454E-14 COBE-DIRBE
9.770E+01  8.720E-24  2.260E-14 COBE-DIRBE
1.479E+02  5.597E-24  2.196E-14 COBE-DIRBE
2.479E+02  1.727E-24  1.135E-14 COBE-DIRBE
1.200E+01  4.401E-25  1.401E-16 IRAS
2.500E+01  1.483E-24  9.835E-16 IRAS
6.000E+01  9.787E-24  1.558E-14 IRAS
1.000E+02  8.570E-24  2.273E-14 IRAS
3.550E+00  5.385E-26  5.071E-18 SST-IRAC
4.493E+00  1.467E-26  1.748E-18 SST-IRAC
5.731E+00  1.340E-25  2.037E-17 SST-IRAC
7.872E+00  4.178E-25  8.725E-17 SST-IRAC
2.368E+01  1.256E-24  7.888E-16 SST-MIPS
7.142E+01  9.156E-24  1.735E-14 SST-MIPS
1.559E+02  4.838E-24  2.001E-14 SST-MIPS
1.600E+01  6.908E-25  2.932E-16 SST-IRSPU
2.200E+01  1.208E-24  7.050E-16 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  5.818E-31  1.543E-19
9.908E+03  6.032E-31  1.585E-19
9.817E+03  6.253E-31  1.628E-19
9.727E+03  6.482E-31  1.673E-19
9.638E+03  6.719E-31  1.718E-19
9.550E+03  6.966E-31  1.765E-19
9.462E+03  7.221E-31  1.812E-19
9.376E+03  7.486E-31  1.862E-19
9.290E+03  7.760E-31  1.912E-19
9.204E+03  8.045E-31  1.964E-19
9.120E+03  8.339E-31  2.017E-19
9.036E+03  8.645E-31  2.072E-19
8.954E+03  8.961E-31  2.128E-19
8.872E+03  9.288E-31  2.186E-19
8.790E+03  9.627E-31  2.245E-19
8.710E+03  9.978E-31  2.305E-19
8.630E+03  1.034E-30  2.368E-19
8.551E+03  1.072E-30  2.432E-19
8.472E+03  1.111E-30  2.498E-19
8.395E+03  1.152E-30  2.565E-19
8.318E+03  1.194E-30  2.635E-19
8.241E+03  1.238E-30  2.706E-19
8.166E+03  1.283E-30  2.780E-19
8.091E+03  1.330E-30  2.855E-19
8.017E+03  1.379E-30  2.933E-19
7.943E+03  1.430E-30  3.013E-19
7.870E+03  1.482E-30  3.095E-19
7.798E+03  1.537E-30  3.179E-19
7.727E+03  1.594E-30  3.266E-19
7.656E+03  1.652E-30  3.355E-19
7.586E+03  1.713E-30  3.447E-19
7.516E+03  1.776E-30  3.541E-19
7.447E+03  1.842E-30  3.638E-19
7.379E+03  1.910E-30  3.738E-19
7.311E+03  1.980E-30  3.840E-19
7.244E+03  2.053E-30  3.946E-19
7.178E+03  2.129E-30  4.054E-19
7.112E+03  2.208E-30  4.165E-19
7.047E+03  2.289E-30  4.280E-19
6.982E+03  2.374E-30  4.397E-19
6.918E+03  2.462E-30  4.518E-19
6.855E+03  2.553E-30  4.642E-19
6.792E+03  2.648E-30  4.770E-19
6.730E+03  2.746E-30  4.901E-19
6.668E+03  2.847E-30  5.036E-19
6.607E+03  2.953E-30  5.175E-19
6.546E+03  3.062E-30  5.318E-19
6.486E+03  3.176E-30  5.465E-19
6.427E+03  3.294E-30  5.616E-19
6.368E+03  3.417E-30  5.771E-19
6.310E+03  3.544E-30  5.931E-19
6.252E+03  3.676E-30  6.095E-19
6.194E+03  3.812E-30  6.264E-19
6.138E+03  3.954E-30  6.438E-19
6.081E+03  4.102E-30  6.617E-19
6.026E+03  4.255E-30  6.801E-19
5.970E+03  4.414E-30  6.990E-19
5.916E+03  4.579E-30  7.185E-19
5.861E+03  4.750E-30  7.385E-19
5.808E+03  4.927E-30  7.591E-19
5.754E+03  5.112E-30  7.802E-19
5.702E+03  5.303E-30  8.020E-19
5.649E+03  5.502E-30  8.244E-19
5.598E+03  5.708E-30  8.475E-19
5.546E+03  5.922E-30  8.712E-19
5.495E+03  6.144E-30  8.956E-19
5.445E+03  6.374E-30  9.207E-19
5.395E+03  6.614E-30  9.465E-19
5.346E+03  6.862E-30  9.731E-19
5.297E+03  7.120E-30  1.000E-18
5.248E+03  7.388E-30  1.028E-18
5.200E+03  7.666E-30  1.057E-18
5.152E+03  7.955E-30  1.087E-18
5.105E+03  8.254E-30  1.118E-18
5.058E+03  8.566E-30  1.149E-18
5.012E+03  8.888E-30  1.182E-18
4.966E+03  9.224E-30  1.215E-18
4.920E+03  9.572E-30  1.249E-18
4.875E+03  9.933E-30  1.285E-18
4.831E+03  1.031E-29  1.321E-18
4.786E+03  1.070E-29  1.358E-18
4.742E+03  1.110E-29  1.397E-18
4.699E+03  1.152E-29  1.436E-18
4.656E+03  1.196E-29  1.477E-18
4.613E+03  1.241E-29  1.519E-18
4.571E+03  1.288E-29  1.562E-18
4.529E+03  1.337E-29  1.606E-18
4.487E+03  1.388E-29  1.652E-18
4.446E+03  1.440E-29  1.699E-18
4.406E+03  1.495E-29  1.747E-18
4.365E+03  1.552E-29  1.797E-18
