Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         5 = grain model
 4.000E-08 4.000E-01 3.000E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 1.000E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 1.500E+01 1.000E+06 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 1.666E+02 = <U> 
     mmp83 = radfield
 7.460E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.185E-24  7.360E-17 COBE-DIRBE
2.220E+00  2.951E-24  1.738E-16 COBE-DIRBE
3.530E+00  2.041E-23  1.912E-15 COBE-DIRBE
4.880E+00  1.428E-23  1.848E-15 COBE-DIRBE
1.229E+01  1.431E-22  4.665E-14 COBE-DIRBE
2.079E+01  2.360E-22  1.302E-13 COBE-DIRBE
5.599E+01  2.987E-22  4.436E-13 COBE-DIRBE
9.770E+01  1.156E-22  2.996E-13 COBE-DIRBE
1.479E+02  4.219E-23  1.655E-13 COBE-DIRBE
2.479E+02  7.497E-24  4.929E-14 COBE-DIRBE
1.200E+01  1.445E-22  4.599E-14 IRAS
2.500E+01  2.856E-22  1.894E-13 IRAS
6.000E+01  2.799E-22  4.454E-13 IRAS
1.000E+02  1.089E-22  2.889E-13 IRAS
3.550E+00  2.361E-23  2.224E-15 SST-IRAC
4.493E+00  1.001E-23  1.193E-15 SST-IRAC
5.731E+00  6.700E-23  1.018E-14 SST-IRAC
7.872E+00  1.727E-22  3.606E-14 SST-IRAC
2.368E+01  2.690E-22  1.690E-13 SST-MIPS
7.142E+01  1.890E-22  3.580E-13 SST-MIPS
1.559E+02  3.244E-23  1.341E-13 SST-MIPS
1.600E+01  1.609E-22  6.828E-14 SST-IRSPU
2.200E+01  2.647E-22  1.545E-13 SST-IRSPU
7.500E+01  1.639E-22  3.261E-13 Herschel-PACS
1.100E+02  7.676E-23  2.240E-13 Herschel-PACS
1.700E+02  2.474E-23  1.116E-13 Herschel-PACS
2.500E+02  6.061E-24  4.019E-14 Herschel-SPIRE
3.600E+02  1.321E-24  1.261E-14 Herschel-SPIRE
5.200E+02  2.770E-25  3.821E-15 Herschel-SPIRE
2.400E+00  3.402E-24  2.166E-16 Akari IRC NIR N2
3.200E+00  1.555E-23  1.320E-15 Akari IRC NIR N3
4.100E+00  1.032E-23  1.122E-15 Akari IRC NIR N4
7.000E+00  1.861E-22  3.455E-14 Akari IRC MIR-S S7
9.000E+00  1.515E-22  3.616E-14 Akari IRC MIR-S S9W
1.100E+01  1.347E-22  3.929E-14 Akari IRC MIR-S S11
1.500E+01  1.702E-22  6.770E-14 Akari IRC MIR-L L15
1.800E+01  2.126E-22  1.015E-13 Akari IRC MIR-L L18W
2.400E+01  2.654E-22  1.690E-13 Akari IRC MIR-L L24
6.500E+01  2.325E-22  4.008E-13 Akari FIS N60
8.000E+01  1.518E-22  3.221E-13 Akari FIS WIDE-S
1.400E+02  4.165E-23  1.547E-13 Akari FIS WIDE-L
1.600E+02  2.947E-23  1.251E-13 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  1.017E-30  2.697E-19
9.908E+03  1.054E-30  2.771E-19
9.817E+03  1.093E-30  2.846E-19
9.727E+03  1.133E-30  2.923E-19
9.638E+03  1.175E-30  3.003E-19
9.550E+03  1.218E-30  3.084E-19
9.462E+03  1.262E-30  3.168E-19
9.376E+03  1.309E-30  3.255E-19
9.290E+03  1.357E-30  3.343E-19
9.204E+03  1.407E-30  3.434E-19
9.120E+03  1.458E-30  3.528E-19
9.036E+03  1.512E-30  3.624E-19
8.954E+03  1.567E-30  3.722E-19
8.872E+03  1.624E-30  3.823E-19
8.790E+03  1.684E-30  3.926E-19
8.710E+03  1.745E-30  4.032E-19
8.630E+03  1.809E-30  4.141E-19
8.551E+03  1.875E-30  4.254E-19
8.472E+03  1.944E-30  4.369E-19
8.395E+03  2.015E-30  4.488E-19
8.318E+03  2.089E-30  4.610E-19
8.241E+03  2.166E-30  4.735E-19
8.166E+03  2.246E-30  4.864E-19
8.091E+03  2.328E-30  4.997E-19
8.017E+03  2.414E-30  5.133E-19
7.943E+03  2.503E-30  5.274E-19
7.870E+03  2.595E-30  5.418E-19
7.798E+03  2.691E-30  5.566E-19
7.727E+03  2.790E-30  5.718E-19
7.656E+03  2.893E-30  5.875E-19
7.586E+03  3.000E-30  6.036E-19
7.516E+03  3.111E-30  6.202E-19
7.447E+03  3.226E-30  6.372E-19
7.379E+03  3.345E-30  6.547E-19
7.311E+03  3.469E-30  6.728E-19
7.244E+03  3.597E-30  6.913E-19
7.178E+03  3.731E-30  7.104E-19
7.112E+03  3.869E-30  7.299E-19
7.047E+03  4.013E-30  7.501E-19
6.982E+03  4.162E-30  7.708E-19
6.918E+03  4.316E-30  7.921E-19
6.855E+03  4.476E-30  8.139E-19
6.792E+03  4.643E-30  8.364E-19
6.730E+03  4.815E-30  8.596E-19
6.668E+03  4.994E-30  8.834E-19
6.607E+03  5.180E-30  9.078E-19
6.546E+03  5.373E-30  9.330E-19
6.486E+03  5.573E-30  9.589E-19
6.427E+03  5.781E-30  9.856E-19
6.368E+03  5.997E-30  1.013E-18
6.310E+03  6.221E-30  1.041E-18
6.252E+03  6.454E-30  1.070E-18
6.194E+03  6.695E-30  1.100E-18
6.138E+03  6.946E-30  1.131E-18
6.081E+03  7.206E-30  1.162E-18
6.026E+03  7.476E-30  1.195E-18
5.970E+03  7.756E-30  1.228E-18
5.916E+03  8.047E-30  1.263E-18
5.861E+03  8.349E-30  1.298E-18
5.808E+03  8.663E-30  1.335E-18
5.754E+03  8.989E-30  1.372E-18
5.702E+03  9.327E-30  1.411E-18
5.649E+03  9.678E-30  1.450E-18
5.598E+03  1.004E-29  1.491E-18
5.546E+03  1.042E-29  1.533E-18
5.495E+03  1.081E-29  1.576E-18
5.445E+03  1.122E-29  1.621E-18
5.395E+03  1.165E-29  1.667E-18
5.346E+03  1.209E-29  1.714E-18
5.297E+03  1.254E-29  1.762E-18
5.248E+03  1.302E-29  1.812E-18
5.200E+03  1.351E-29  1.864E-18
5.152E+03  1.402E-29  1.917E-18
5.105E+03  1.456E-29  1.971E-18
5.058E+03  1.511E-29  2.027E-18
5.012E+03  1.568E-29  2.085E-18
4.966E+03  1.628E-29  2.144E-18
4.920E+03  1.690E-29  2.205E-18
4.875E+03  1.754E-29  2.268E-18
4.831E+03  1.820E-29  2.333E-18
4.786E+03  1.890E-29  2.399E-18
4.742E+03  1.962E-29  2.468E-18
4.699E+03  2.036E-29  2.538E-18
4.656E+03  2.114E-29  2.611E-18
4.613E+03  2.195E-29  2.686E-18
4.571E+03  2.279E-29  2.763E-18
4.529E+03  2.366E-29  2.842E-18
4.487E+03  2.456E-29  2.924E-18
4.446E+03  2.550E-29  3.008E-18
4.406E+03  2.648E-29  3.095E-18
4.365E+03  2.750E-29  3.184E-18
4.325E+03  2.855E-29  3.276E-18
4.285E+03  2.965E-29  3.370E-18
4.246E+03  3.079E-29  3.467E-18
4.207E+03  3.197E-29  3.568E-18
4.169E+03  3.320E-29  3.671E-18
4.130E+03  3.448E-29  3.777E-18
4.093E+03  3.580E-29  3.887E-18
4.055E+03  3.718E-29  4.000E-18
4.018E+03  3.862E-29  4.116E-18
3.981E+03  4.011E-29  4.235E-18
3.945E+03  4.165E-29  4.358E-18
3.908E+03  4.326E-29  4.485E-18
3.873E+03  4.493E-29  4.616E-18
3.837E+03  4.667E-29  4.750E-18
3.802E+03  4.847E-29  4.889E-18
3.767E+03  5.035E-29  5.031E-18
3.733E+03  5.230E-29  5.178E-18
3.698E+03  5.433E-29  5.330E-18
3.664E+03  5.644E-29  5.486E-18
3.631E+03  5.863E-29  5.647E-18
3.597E+03  6.091E-29  5.812E-18
3.565E+03  6.328E-29  5.983E-18
3.532E+03  6.574E-29  6.159E-18
3.499E+03  6.830E-29  6.340E-18
3.467E+03  7.097E-29  6.527E-18
3.436E+03  7.374E-29  6.720E-18
3.404E+03  7.662E-29  6.918E-18
3.373E+03  7.961E-29  7.123E-18
3.342E+03  8.273E-29  7.334E-18
3.311E+03  8.596E-29  7.551E-18
3.281E+03  8.933E-29  7.775E-18
3.251E+03  9.283E-29  8.005E-18
3.221E+03  9.648E-29  8.243E-18
3.192E+03  1.003E-28  8.488E-18
3.162E+03  1.042E-28  8.741E-18
3.133E+03  1.083E-28  9.001E-18
3.105E+03  1.126E-28  9.270E-18
3.076E+03  1.170E-28  9.546E-18
3.048E+03  1.216E-28  9.831E-18
3.020E+03  1.264E-28  1.013E-17
2.992E+03  1.314E-28  1.043E-17
2.965E+03  1.366E-28  1.074E-17
2.938E+03  1.419E-28  1.106E-17
2.911E+03  1.475E-28  1.139E-17
2.884E+03  1.533E-28  1.173E-17
2.858E+03  1.594E-28  1.208E-17
2.831E+03  1.657E-28  1.244E-17
2.805E+03  1.722E-28  1.282E-17
2.780E+03  1.791E-28  1.320E-17
2.754E+03  1.862E-28  1.360E-17
2.729E+03  1.935E-28  1.401E-17
2.704E+03  2.012E-28  1.443E-17
2.679E+03  2.092E-28  1.487E-17
2.655E+03  2.175E-28  1.532E-17
2.630E+03  2.262E-28  1.578E-17
2.606E+03  2.352E-28  1.626E-17
2.582E+03  2.445E-28  1.675E-17
2.559E+03  2.543E-28  1.726E-17
