Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         5 = grain model
 4.000E-08 4.000E-01 3.000E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 1.000E-05 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.500E+01 2.500E+01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.500E+01 = <U> 
     mmp83 = radfield
 1.121E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  3.115E-25  1.049E-17 COBE-DIRBE
2.220E+00  3.976E-25  2.342E-17 COBE-DIRBE
3.530E+00  2.581E-24  2.417E-16 COBE-DIRBE
4.880E+00  1.159E-24  1.500E-16 COBE-DIRBE
1.229E+01  1.052E-23  3.430E-15 COBE-DIRBE
2.079E+01  7.871E-24  4.341E-15 COBE-DIRBE
5.599E+01  6.694E-23  9.942E-14 COBE-DIRBE
9.770E+01  5.796E-23  1.502E-13 COBE-DIRBE
1.479E+02  2.759E-23  1.082E-13 COBE-DIRBE
2.479E+02  5.722E-24  3.762E-14 COBE-DIRBE
1.200E+01  1.141E-23  3.632E-15 IRAS
2.500E+01  8.116E-24  5.382E-15 IRAS
6.000E+01  6.793E-23  1.081E-13 IRAS
1.000E+02  5.618E-23  1.490E-13 IRAS
3.550E+00  3.001E-24  2.826E-16 SST-IRAC
4.493E+00  8.432E-25  1.005E-16 SST-IRAC
5.731E+00  6.722E-24  1.022E-15 SST-IRAC
7.872E+00  1.640E-23  3.425E-15 SST-IRAC
2.368E+01  7.016E-24  4.407E-15 SST-MIPS
7.142E+01  6.737E-23  1.276E-13 SST-MIPS
1.559E+02  2.216E-23  9.163E-14 SST-MIPS
1.600E+01  8.592E-24  3.647E-15 SST-IRSPU
2.200E+01  7.383E-24  4.309E-15 SST-IRSPU
7.500E+01  5.837E-23  1.161E-13 Herschel-PACS
1.100E+02  4.039E-23  1.179E-13 Herschel-PACS
1.700E+02  1.683E-23  7.589E-14 Herschel-PACS
2.500E+02  4.690E-24  3.110E-14 Herschel-SPIRE
3.600E+02  1.082E-24  1.033E-14 Herschel-SPIRE
5.200E+02  2.342E-25  3.231E-15 Herschel-SPIRE
2.400E+00  4.456E-25  2.837E-17 Akari IRC NIR N2
3.200E+00  1.985E-24  1.685E-16 Akari IRC NIR N3
4.100E+00  9.148E-25  9.949E-17 Akari IRC NIR N4
7.000E+00  1.859E-23  3.451E-15 Akari IRC MIR-S S7
9.000E+00  1.320E-23  3.151E-15 Akari IRC MIR-S S9W
1.100E+01  1.040E-23  3.036E-15 Akari IRC MIR-S S11
1.500E+01  8.920E-24  3.549E-15 Akari IRC MIR-L L15
1.800E+01  7.840E-24  3.743E-15 Akari IRC MIR-L L18W
2.400E+01  7.072E-24  4.502E-15 Akari IRC MIR-L L24
6.500E+01  7.365E-23  1.270E-13 Akari FIS N60
8.000E+01  6.449E-23  1.368E-13 Akari FIS WIDE-S
1.400E+02  2.742E-23  1.018E-13 Akari FIS WIDE-L
1.600E+02  2.048E-23  8.694E-14 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  9.101E-31  2.414E-19
9.908E+03  9.435E-31  2.480E-19
9.817E+03  9.781E-31  2.547E-19
9.727E+03  1.014E-30  2.616E-19
9.638E+03  1.051E-30  2.687E-19
9.550E+03  1.090E-30  2.761E-19
9.462E+03  1.130E-30  2.836E-19
9.376E+03  1.171E-30  2.913E-19
9.290E+03  1.214E-30  2.992E-19
9.204E+03  1.259E-30  3.073E-19
9.120E+03  1.305E-30  3.157E-19
9.036E+03  1.353E-30  3.243E-19
8.954E+03  1.402E-30  3.331E-19
8.872E+03  1.454E-30  3.421E-19
8.790E+03  1.507E-30  3.513E-19
8.710E+03  1.562E-30  3.608E-19
8.630E+03  1.619E-30  3.706E-19
8.551E+03  1.678E-30  3.806E-19
8.472E+03  1.740E-30  3.909E-19
8.395E+03  1.803E-30  4.015E-19
8.318E+03  1.869E-30  4.125E-19
8.241E+03  1.938E-30  4.237E-19
8.166E+03  2.009E-30  4.352E-19
8.091E+03  2.083E-30  4.471E-19
8.017E+03  2.160E-30  4.592E-19
7.943E+03  2.239E-30  4.718E-19
7.870E+03  2.321E-30  4.847E-19
7.798E+03  2.407E-30  4.979E-19
7.727E+03  2.496E-30  5.115E-19
7.656E+03  2.588E-30  5.255E-19
7.586E+03  2.683E-30  5.399E-19
7.516E+03  2.782E-30  5.547E-19
7.447E+03  2.885E-30  5.700E-19
7.379E+03  2.992E-30  5.856E-19
7.311E+03  3.103E-30  6.017E-19
7.244E+03  3.217E-30  6.183E-19
7.178E+03  3.337E-30  6.353E-19
7.112E+03  3.460E-30  6.528E-19
7.047E+03  3.589E-30  6.708E-19
6.982E+03  3.722E-30  6.893E-19
6.918E+03  3.860E-30  7.083E-19
6.855E+03  4.003E-30  7.278E-19
6.792E+03  4.151E-30  7.479E-19
6.730E+03  4.306E-30  7.686E-19
6.668E+03  4.466E-30  7.899E-19
6.607E+03  4.632E-30  8.117E-19
6.546E+03  4.804E-30  8.342E-19
6.486E+03  4.983E-30  8.573E-19
6.427E+03  5.169E-30  8.811E-19
6.368E+03  5.361E-30  9.056E-19
6.310E+03  5.561E-30  9.308E-19
6.252E+03  5.769E-30  9.567E-19
6.194E+03  5.985E-30  9.834E-19
6.138E+03  6.209E-30  1.011E-18
6.081E+03  6.441E-30  1.039E-18
6.026E+03  6.682E-30  1.068E-18
5.970E+03  6.932E-30  1.098E-18
5.916E+03  7.192E-30  1.129E-18
5.861E+03  7.462E-30  1.160E-18
5.808E+03  7.742E-30  1.193E-18
5.754E+03  8.033E-30  1.226E-18
5.702E+03  8.335E-30  1.261E-18
5.649E+03  8.649E-30  1.296E-18
5.598E+03  8.974E-30  1.332E-18
5.546E+03  9.312E-30  1.370E-18
5.495E+03  9.663E-30  1.409E-18
5.445E+03  1.003E-29  1.448E-18
5.395E+03  1.041E-29  1.489E-18
5.346E+03  1.080E-29  1.531E-18
5.297E+03  1.121E-29  1.575E-18
5.248E+03  1.163E-29  1.619E-18
5.200E+03  1.207E-29  1.665E-18
5.152E+03  1.253E-29  1.712E-18
5.105E+03  1.300E-29  1.761E-18
5.058E+03  1.349E-29  1.811E-18
5.012E+03  1.401E-29  1.862E-18
4.966E+03  1.454E-29  1.915E-18
4.920E+03  1.509E-29  1.969E-18
4.875E+03  1.566E-29  2.025E-18
4.831E+03  1.626E-29  2.083E-18
4.786E+03  1.687E-29  2.142E-18
4.742E+03  1.752E-29  2.203E-18
4.699E+03  1.818E-29  2.266E-18
4.656E+03  1.888E-29  2.331E-18
4.613E+03  1.960E-29  2.398E-18
4.571E+03  2.034E-29  2.467E-18
4.529E+03  2.112E-29  2.537E-18
4.487E+03  2.193E-29  2.610E-18
4.446E+03  2.277E-29  2.685E-18
4.406E+03  2.364E-29  2.762E-18
4.365E+03  2.454E-29  2.842E-18
4.325E+03  2.548E-29  2.923E-18
4.285E+03  2.646E-29  3.008E-18
4.246E+03  2.747E-29  3.094E-18
4.207E+03  2.853E-29  3.184E-18
4.169E+03  2.962E-29  3.276E-18
4.130E+03  3.076E-29  3.370E-18
4.093E+03  3.195E-29  3.468E-18
4.055E+03  3.318E-29  3.569E-18
4.018E+03  3.445E-29  3.672E-18
3.981E+03  3.578E-29  3.778E-18
3.945E+03  3.716E-29  3.888E-18
3.908E+03  3.859E-29  4.001E-18
3.873E+03  4.008E-29  4.117E-18
3.837E+03  4.162E-29  4.237E-18
3.802E+03  4.323E-29  4.360E-18
3.767E+03  4.490E-29  4.487E-18
3.733E+03  4.664E-29  4.618E-18
3.698E+03  4.845E-29  4.752E-18
3.664E+03  5.032E-29  4.891E-18
3.631E+03  5.227E-29  5.034E-18
3.597E+03  5.430E-29  5.182E-18
3.565E+03  5.641E-29  5.334E-18
3.532E+03  5.860E-29  5.490E-18
3.499E+03  6.088E-29  5.652E-18
3.467E+03  6.325E-29  5.818E-18
3.436E+03  6.572E-29  5.989E-18
3.404E+03  6.828E-29  6.165E-18
3.373E+03  7.094E-29  6.347E-18
3.342E+03  7.371E-29  6.535E-18
3.311E+03  7.659E-29  6.728E-18
3.281E+03  7.959E-29  6.927E-18
3.251E+03  8.270E-29  7.132E-18
3.221E+03  8.594E-29  7.343E-18
3.192E+03  8.931E-29  7.561E-18
3.162E+03  9.281E-29  7.785E-18
3.133E+03  9.645E-29  8.017E-18
3.105E+03  1.002E-28  8.255E-18
3.076E+03  1.042E-28  8.501E-18
3.048E+03  1.083E-28  8.754E-18
3.020E+03  1.125E-28  9.015E-18
2.992E+03  1.170E-28  9.284E-18
2.965E+03  1.216E-28  9.560E-18
2.938E+03  1.263E-28  9.845E-18
2.911E+03  1.313E-28  1.014E-17
2.884E+03  1.365E-28  1.044E-17
2.858E+03  1.419E-28  1.075E-17
2.831E+03  1.474E-28  1.107E-17
2.805E+03  1.533E-28  1.141E-17
2.780E+03  1.593E-28  1.175E-17
2.754E+03  1.656E-28  1.210E-17
2.729E+03  1.722E-28  1.246E-17
2.704E+03  1.790E-28  1.284E-17
2.679E+03  1.861E-28  1.322E-17
2.655E+03  1.934E-28  1.362E-17
2.630E+03  2.011E-28  1.403E-17
2.606E+03  2.091E-28  1.446E-17
2.582E+03  2.174E-28  1.489E-17
2.559E+03  2.260E-28  1.534E-17
2.535E+03  2.350E-28  1.581E-17
2.512E+03  2.444E-28  1.628E-17
2.489E+03  2.541E-28  1.678E-17
2.466E+03  2.643E-28  1.729E-17
2.443E+03  2.748E-28  1.781E-17
2.421E+03  2.858E-28  1.835E-17
2.399E+03  2.972E-28  1.891E-17
2.377E+03  3.090E-28  1.948E-17
2.355E+03  3.214E-28  2.008E-17
2.333E+03  3.343E-28  2.069E-17
2.312E+03  3.476E-28  2.132E-17
2.291E+03  3.616E-28  2.197E-17
2.270E+03  3.761E-28  2.264E-17
2.249E+03  3.911E-28  2.333E-17
2.228E+03  4.068E-28  2.405E-17
2.208E+03  4.232E-28  2.478E-17
2.188E+03  4.402E-28  2.554E-17
2.168E+03  4.579E-28  2.633E-17
2.148E+03  4.763E-28  2.713E-17
2.128E+03  4.954E-28  2.797E-17
2.109E+03  5.154E-28  2.883E-17
2.089E+03  5.361E-28  2.971E-17
2.070E+03  5.577E-28  3.063E-17
2.051E+03  5.802E-28  3.157E-17
2.032E+03  6.036E-28  3.254E-17
2.014E+03  6.280E-28  3.354E-17
1.995E+03  6.533E-28  3.458E-17
1.977E+03  6.797E-28  3.564E-17
1.959E+03  7.071E-28  3.674E-17
1.941E+03  7.357E-28  3.788E-17
1.923E+03  7.654E-28  3.905E-17
1.905E+03  7.964E-28  4.025E-17
1.888E+03  8.286E-28  4.150E-17
1.871E+03  8.621E-28  4.278E-17
1.854E+03  8.970E-28  4.410E-17
1.837E+03  9.334E-28  4.547E-17
1.820E+03  9.712E-28  4.688E-17
1.803E+03  1.011E-27  4.833E-17
1.786E+03  1.052E-27  4.983E-17
1.770E+03  1.094E-27  5.138E-17
1.754E+03  1.139E-27  5.297E-17
1.738E+03  1.185E-27  5.462E-17
1.722E+03  1.233E-27  5.632E-17
1.706E+03  1.283E-27  5.807E-17
1.690E+03  1.335E-27  5.988E-17
1.675E+03  1.390E-27  6.174E-17
1.660E+03  1.446E-27  6.366E-17
1.644E+03  1.505E-27  6.564E-17
1.629E+03  1.566E-27  6.769E-17
1.614E+03  1.630E-27  6.980E-17
1.600E+03  1.696E-27  7.197E-17
1.585E+03  1.765E-27  7.422E-17
1.570E+03  1.837E-27  7.653E-17
1.556E+03  1.912E-27  7.892E-17
1.542E+03  1.990E-27  8.138E-17
1.528E+03  2.071E-27  8.392E-17
1.514E+03  2.156E-27  8.654E-17
1.500E+03  2.243E-27  8.925E-17
1.486E+03  2.335E-27  9.204E-17
1.472E+03  2.430E-27  9.491E-17
1.459E+03  2.530E-27  9.788E-17
1.445E+03  2.633E-27  1.009E-16
1.432E+03  2.740E-27  1.041E-16
1.419E+03  2.852E-27  1.074E-16
1.406E+03  2.969E-27  1.107E-16
1.393E+03  3.090E-27  1.142E-16
1.380E+03  3.217E-27  1.178E-16
1.368E+03  3.348E-27  1.215E-16
1.355E+03  3.485E-27  1.253E-16
1.343E+03  3.627E-27  1.292E-16
1.330E+03  3.776E-27  1.332E-16
1.318E+03  3.930E-27  1.374E-16
1.306E+03  4.091E-27  1.417E-16
1.294E+03  4.258E-27  1.462E-16
1.282E+03  4.432E-27  1.508E-16
1.271E+03  4.613E-27  1.555E-16
1.259E+03  4.802E-27  1.604E-16
1.247E+03  4.998E-27  1.654E-16
1.236E+03  5.203E-27  1.706E-16
1.225E+03  5.416E-27  1.759E-16
1.213E+03  5.637E-27  1.814E-16
1.202E+03  5.867E-27  1.871E-16
1.191E+03  6.107E-27  1.930E-16
1.180E+03  6.357E-27  1.990E-16
1.169E+03  6.617E-27  2.053E-16
1.159E+03  6.887E-27  2.117E-16
1.148E+03  7.169E-27  2.183E-16
1.138E+03  7.462E-27  2.252E-16
1.127E+03  7.766E-27  2.322E-16
1.117E+03  8.084E-27  2.395E-16
1.107E+03  8.414E-27  2.470E-16
1.096E+03  8.757E-27  2.547E-16
1.086E+03  9.115E-27  2.627E-16
1.076E+03  9.487E-27  2.709E-16
1.067E+03  9.874E-27  2.794E-16
1.057E+03  1.028E-26  2.881E-16
1.047E+03  1.070E-26  2.971E-16
1.038E+03  1.113E-26  3.064E-16
1.028E+03  1.159E-26  3.159E-16
1.019E+03  1.206E-26  3.258E-16
1.009E+03  1.255E-26  3.359E-16
1.000E+03  1.306E-26  3.464E-16
9.908E+02  1.359E-26  3.572E-16
9.817E+02  1.415E-26  3.684E-16
9.727E+02  1.472E-26  3.799E-16
9.638E+02  1.532E-26  3.917E-16
9.550E+02  1.595E-26  4.039E-16
9.462E+02  1.660E-26  4.165E-16
9.376E+02  1.727E-26  4.295E-16
9.290E+02  1.797E-26  4.429E-16
9.204E+02  1.870E-26  4.567E-16
9.120E+02  1.946E-26  4.709E-16
9.036E+02  2.025E-26  4.855E-16
8.954E+02  2.108E-26  5.006E-16
8.872E+02  2.193E-26  5.161E-16
8.790E+02  2.282E-26  5.321E-16
8.710E+02  2.375E-26  5.486E-16
8.630E+02  2.471E-26  5.656E-16
8.551E+02  2.571E-26  5.831E-16
8.472E+02  2.675E-26  6.011E-16
8.395E+02  2.783E-26  6.196E-16
8.318E+02  2.895E-26  6.387E-16
8.241E+02  3.012E-26  6.584E-16
8.166E+02  3.133E-26  6.787E-16
8.091E+02  3.260E-26  6.996E-16
8.017E+02  3.391E-26  7.210E-16
7.943E+02  3.527E-26  7.432E-16
7.870E+02  3.669E-26  7.660E-16
7.798E+02  3.817E-26  7.895E-16
7.727E+02  3.970E-26  8.137E-16
7.656E+02  4.129E-26  8.386E-16
7.586E+02  4.295E-26  8.642E-16
7.516E+02  4.467E-26  8.907E-16
7.447E+02  4.647E-26  9.179E-16
7.379E+02  4.833E-26  9.460E-16
7.311E+02  5.027E-26  9.750E-16
7.244E+02  5.229E-26  1.005E-15
7.178E+02  5.439E-26  1.036E-15
7.112E+02  5.658E-26  1.067E-15
7.047E+02  5.885E-26  1.100E-15
6.982E+02  6.121E-26  1.134E-15
6.918E+02  6.367E-26  1.168E-15
6.855E+02  6.622E-26  1.204E-15
6.792E+02  6.888E-26  1.241E-15
6.730E+02  7.163E-26  1.279E-15
6.668E+02  7.450E-26  1.318E-15
6.607E+02  7.748E-26  1.358E-15
6.546E+02  8.059E-26  1.399E-15
6.486E+02  8.382E-26  1.442E-15
6.427E+02  8.719E-26  1.486E-15
6.368E+02  9.069E-26  1.532E-15
6.310E+02  9.434E-26  1.579E-15
6.252E+02  9.813E-26  1.627E-15
6.194E+02  1.021E-25  1.677E-15
6.138E+02  1.062E-25  1.728E-15
6.081E+02  1.104E-25  1.781E-15
6.026E+02  1.149E-25  1.836E-15
5.970E+02  1.195E-25  1.892E-15
5.916E+02  1.243E-25  1.950E-15
5.861E+02  1.293E-25  2.010E-15
5.808E+02  1.345E-25  2.072E-15
5.754E+02  1.399E-25  2.135E-15
5.702E+02  1.455E-25  2.200E-15
5.649E+02  1.513E-25  2.268E-15
5.598E+02  1.574E-25  2.337E-15
5.546E+02  1.637E-25  2.409E-15
5.495E+02  1.703E-25  2.483E-15
5.445E+02  1.772E-25  2.559E-15
5.395E+02  1.843E-25  2.637E-15
5.346E+02  1.917E-25  2.718E-15
5.297E+02  1.994E-25  2.801E-15
5.248E+02  2.074E-25  2.887E-15
5.200E+02  2.157E-25  2.975E-15
5.152E+02  2.244E-25  3.066E-15
5.105E+02  2.334E-25  3.160E-15
5.058E+02  2.427E-25  3.257E-15
5.012E+02  2.525E-25  3.357E-15
4.966E+02  2.626E-25  3.459E-15
4.920E+02  2.731E-25  3.565E-15
4.875E+02  2.841E-25  3.674E-15
4.831E+02  2.955E-25  3.786E-15
4.786E+02  3.073E-25  3.902E-15
4.742E+02  3.196E-25  4.021E-15
4.699E+02  3.324E-25  4.144E-15
4.656E+02  3.457E-25  4.270E-15
4.613E+02  3.596E-25  4.400E-15
