Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 8.000E+00 8.000E+00 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 8.000E+00 = <U> 
     mmp83 = radfield
 3.574E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.348E-26  4.541E-19 COBE-DIRBE
2.220E+00  1.595E-26  9.395E-19 COBE-DIRBE
3.530E+00  9.780E-26  9.158E-18 COBE-DIRBE
4.880E+00  4.273E-26  5.532E-18 COBE-DIRBE
1.229E+01  8.650E-25  2.820E-16 COBE-DIRBE
2.079E+01  1.434E-24  7.909E-16 COBE-DIRBE
5.599E+01  1.953E-23  2.900E-14 COBE-DIRBE
9.770E+01  2.457E-23  6.367E-14 COBE-DIRBE
1.479E+02  1.465E-23  5.747E-14 COBE-DIRBE
2.479E+02  3.687E-24  2.424E-14 COBE-DIRBE
1.200E+01  8.095E-25  2.577E-16 IRAS
2.500E+01  1.649E-24  1.094E-15 IRAS
6.000E+01  2.078E-23  3.307E-14 IRAS
1.000E+02  2.422E-23  6.425E-14 IRAS
3.550E+00  1.137E-25  1.071E-17 SST-IRAC
4.493E+00  3.097E-26  3.691E-18 SST-IRAC
5.731E+00  2.647E-25  4.024E-17 SST-IRAC
7.872E+00  8.206E-25  1.713E-16 SST-IRAC
2.368E+01  1.503E-24  9.439E-16 SST-MIPS
7.142E+01  2.325E-23  4.405E-14 SST-MIPS
1.559E+02  1.230E-23  5.085E-14 SST-MIPS
1.600E+01  1.106E-24  4.696E-16 SST-IRSPU
2.200E+01  1.503E-24  8.774E-16 SST-IRSPU
7.500E+01  2.005E-23  3.988E-14 Herschel-PACS
1.100E+02  1.759E-23  5.133E-14 Herschel-PACS
1.700E+02  9.324E-24  4.205E-14 Herschel-PACS
2.500E+02  3.079E-24  2.042E-14 Herschel-SPIRE
3.600E+02  7.812E-25  7.460E-15 Herschel-SPIRE
5.200E+02  1.788E-25  2.466E-15 Herschel-SPIRE
2.400E+00  1.755E-26  1.117E-18 Akari IRC NIR N2
3.200E+00  7.539E-26  6.400E-18 Akari IRC NIR N3
4.100E+00  3.371E-26  3.666E-18 Akari IRC NIR N4
7.000E+00  8.854E-25  1.644E-16 Akari IRC MIR-S S7
9.000E+00  7.247E-25  1.730E-16 Akari IRC MIR-S S9W
1.100E+01  7.255E-25  2.117E-16 Akari IRC MIR-S S11
1.500E+01  1.167E-24  4.644E-16 Akari IRC MIR-L L15
1.800E+01  1.315E-24  6.278E-16 Akari IRC MIR-L L18W
2.400E+01  1.487E-24  9.467E-16 Akari IRC MIR-L L24
6.500E+01  2.409E-23  4.154E-14 Akari FIS N60
8.000E+01  2.514E-23  5.335E-14 Akari FIS WIDE-S
1.400E+02  1.463E-23  5.435E-14 Akari FIS WIDE-L
1.600E+02  1.160E-23  4.925E-14 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  7.626E-31  2.023E-19
9.908E+03  7.906E-31  2.078E-19
9.817E+03  8.196E-31  2.134E-19
9.727E+03  8.497E-31  2.193E-19
9.638E+03  8.809E-31  2.252E-19
9.550E+03  9.133E-31  2.314E-19
9.462E+03  9.469E-31  2.377E-19
9.376E+03  9.817E-31  2.441E-19
9.290E+03  1.018E-30  2.508E-19
9.204E+03  1.055E-30  2.576E-19
9.120E+03  1.094E-30  2.646E-19
9.036E+03  1.134E-30  2.719E-19
8.954E+03  1.176E-30  2.792E-19
8.872E+03  1.219E-30  2.868E-19
8.790E+03  1.263E-30  2.946E-19
8.710E+03  1.310E-30  3.025E-19
8.630E+03  1.358E-30  3.108E-19
8.551E+03  1.407E-30  3.192E-19
8.472E+03  1.459E-30  3.279E-19
8.395E+03  1.512E-30  3.368E-19
8.318E+03  1.568E-30  3.460E-19
8.241E+03  1.626E-30  3.554E-19
8.166E+03  1.685E-30  3.651E-19
8.091E+03  1.747E-30  3.750E-19
8.017E+03  1.812E-30  3.853E-19
7.943E+03  1.879E-30  3.958E-19
7.870E+03  1.948E-30  4.066E-19
7.798E+03  2.020E-30  4.178E-19
7.727E+03  2.094E-30  4.292E-19
7.656E+03  2.171E-30  4.410E-19
7.586E+03  2.252E-30  4.531E-19
7.516E+03  2.335E-30  4.655E-19
7.447E+03  2.421E-30  4.783E-19
7.379E+03  2.511E-30  4.915E-19
7.311E+03  2.604E-30  5.050E-19
7.244E+03  2.700E-30  5.189E-19
7.178E+03  2.801E-30  5.332E-19
7.112E+03  2.905E-30  5.480E-19
7.047E+03  3.012E-30  5.631E-19
6.982E+03  3.124E-30  5.786E-19
6.918E+03  3.240E-30  5.946E-19
6.855E+03  3.360E-30  6.110E-19
6.792E+03  3.485E-30  6.279E-19
6.730E+03  3.615E-30  6.453E-19
6.668E+03  3.749E-30  6.631E-19
