Dust emission from Draine & Li (2007): ApJ 657, 810-837
================================================================
         2 = grain model
 4.000E-08 4.000E-01 7.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.500E-07 4.000E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 8.000E+00 1.000E+03 2.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 3.894E+01 = <U> 
     mmp83 = radfield
 1.725E-22 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.595E-25  5.373E-18 COBE-DIRBE
2.220E+00  1.986E-25  1.169E-17 COBE-DIRBE
3.530E+00  1.302E-24  1.219E-16 COBE-DIRBE
4.880E+00  6.014E-25  7.785E-17 COBE-DIRBE
1.229E+01  8.380E-24  2.732E-15 COBE-DIRBE
2.079E+01  1.397E-23  7.704E-15 COBE-DIRBE
5.599E+01  1.198E-22  1.780E-13 COBE-DIRBE
9.770E+01  7.005E-23  1.815E-13 COBE-DIRBE
1.479E+02  2.960E-23  1.161E-13 COBE-DIRBE
2.479E+02  5.854E-24  3.849E-14 COBE-DIRBE
1.200E+01  7.930E-24  2.524E-15 IRAS
2.500E+01  1.990E-23  1.320E-14 IRAS
6.000E+01  1.158E-22  1.843E-13 IRAS
1.000E+02  6.699E-23  1.777E-13 IRAS
3.550E+00  1.515E-24  1.426E-16 SST-IRAC
4.493E+00  4.189E-25  4.993E-17 SST-IRAC
5.731E+00  3.671E-24  5.581E-16 SST-IRAC
7.872E+00  9.447E-24  1.973E-15 SST-IRAC
2.368E+01  1.658E-23  1.041E-14 SST-MIPS
7.142E+01  9.667E-23  1.831E-13 SST-MIPS
1.559E+02  2.339E-23  9.672E-14 SST-MIPS
1.600E+01  9.754E-24  4.140E-15 SST-IRSPU
2.200E+01  1.596E-23  9.312E-15 SST-IRSPU











lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  9.050E-31  2.401E-19
9.908E+03  9.383E-31  2.466E-19
9.817E+03  9.728E-31  2.533E-19
9.727E+03  1.009E-30  2.602E-19
9.638E+03  1.046E-30  2.673E-19
9.550E+03  1.084E-30  2.746E-19
9.462E+03  1.124E-30  2.821E-19
9.376E+03  1.165E-30  2.898E-19
9.290E+03  1.208E-30  2.977E-19
9.204E+03  1.252E-30  3.058E-19
9.120E+03  1.298E-30  3.141E-19
9.036E+03  1.346E-30  3.227E-19
8.954E+03  1.396E-30  3.315E-19
8.872E+03  1.447E-30  3.404E-19
8.790E+03  1.500E-30  3.497E-19
8.710E+03  1.555E-30  3.591E-19
8.630E+03  1.611E-30  3.689E-19
8.551E+03  1.671E-30  3.789E-19
8.472E+03  1.732E-30  3.892E-19
8.395E+03  1.795E-30  3.998E-19
8.318E+03  1.861E-30  4.107E-19
8.241E+03  1.930E-30  4.219E-19
8.166E+03  2.001E-30  4.334E-19
8.091E+03  2.075E-30  4.452E-19
8.017E+03  2.151E-30  4.574E-19
7.943E+03  2.230E-30  4.699E-19
7.870E+03  2.312E-30  4.828E-19
7.798E+03  2.398E-30  4.960E-19
7.727E+03  2.486E-30  5.096E-19
7.656E+03  2.578E-30  5.236E-19
7.586E+03  2.674E-30  5.380E-19
7.516E+03  2.772E-30  5.528E-19
7.447E+03  2.875E-30  5.680E-19
7.379E+03  2.982E-30  5.836E-19
7.311E+03  3.092E-30  5.997E-19
7.244E+03  3.207E-30  6.162E-19
7.178E+03  3.326E-30  6.332E-19
7.112E+03  3.449E-30  6.507E-19
7.047E+03  3.577E-30  6.687E-19
6.982E+03  3.710E-30  6.872E-19
6.918E+03  3.848E-30  7.062E-19
6.855E+03  3.991E-30  7.257E-19
6.792E+03  4.139E-30  7.458E-19
6.730E+03  4.293E-30  7.664E-19
6.668E+03  4.453E-30  7.876E-19
6.607E+03  4.619E-30  8.095E-19
6.546E+03  4.791E-30  8.320E-19
6.486E+03  4.970E-30  8.551E-19
6.427E+03  5.155E-30  8.789E-19
6.368E+03  5.348E-30  9.033E-19
6.310E+03  5.548E-30  9.285E-19
6.252E+03  5.755E-30  9.544E-19
6.194E+03  5.971E-30  9.811E-19
6.138E+03  6.194E-30  1.008E-18
6.081E+03  6.426E-30  1.037E-18
6.026E+03  6.667E-30  1.066E-18
5.970E+03  6.918E-30  1.096E-18
5.916E+03  7.177E-30  1.126E-18
5.861E+03  7.447E-30  1.158E-18
5.808E+03  7.727E-30  1.190E-18
5.754E+03  8.018E-30  1.224E-18
5.702E+03  8.319E-30  1.258E-18
5.649E+03  8.633E-30  1.294E-18
5.598E+03  8.958E-30  1.330E-18
5.546E+03  9.296E-30  1.368E-18
5.495E+03  9.647E-30  1.406E-18
5.445E+03  1.001E-29  1.446E-18
5.395E+03  1.039E-29  1.487E-18
5.346E+03  1.078E-29  1.529E-18
5.297E+03  1.119E-29  1.572E-18
5.248E+03  1.161E-29  1.617E-18
5.200E+03  1.205E-29  1.663E-18
5.152E+03  1.251E-29  1.710E-18
5.105E+03  1.298E-29  1.758E-18
5.058E+03  1.348E-29  1.808E-18
5.012E+03  1.399E-29  1.860E-18
4.966E+03  1.452E-29  1.913E-18
4.920E+03  1.507E-29  1.967E-18
4.875E+03  1.564E-29  2.023E-18
4.831E+03  1.624E-29  2.081E-18
4.786E+03  1.686E-29  2.140E-18
4.742E+03  1.750E-29  2.201E-18
4.699E+03  1.816E-29  2.264E-18
4.656E+03  1.886E-29  2.329E-18
4.613E+03  1.958E-29  2.396E-18
4.571E+03  2.032E-29  2.464E-18
4.529E+03  2.110E-29  2.535E-18
4.487E+03  2.191E-29  2.608E-18
4.446E+03  2.275E-29  2.683E-18
4.406E+03  2.362E-29  2.760E-18
4.365E+03  2.452E-29  2.839E-18
4.325E+03  2.546E-29  2.921E-18
4.285E+03  2.644E-29  3.006E-18
4.246E+03  2.745E-29  3.092E-18
4.207E+03  2.851E-29  3.182E-18
4.169E+03  2.961E-29  3.274E-18
4.130E+03  3.074E-29  3.368E-18
4.093E+03  3.193E-29  3.466E-18
4.055E+03  3.316E-29  3.567E-18
4.018E+03  3.443E-29  3.670E-18
3.981E+03  3.576E-29  3.776E-18
3.945E+03  3.714E-29  3.886E-18
3.908E+03  3.857E-29  3.999E-18
3.873E+03  4.006E-29  4.115E-18
3.837E+03  4.161E-29  4.235E-18
3.802E+03  4.321E-29  4.358E-18
3.767E+03  4.488E-29  4.485E-18
3.733E+03  4.662E-29  4.616E-18
3.698E+03  4.843E-29  4.751E-18
3.664E+03  5.030E-29  4.890E-18
3.631E+03  5.226E-29  5.033E-18
3.597E+03  5.428E-29  5.180E-18
3.565E+03  5.639E-29  5.332E-18
3.532E+03  5.859E-29  5.489E-18
3.499E+03  6.087E-29  5.650E-18
3.467E+03  6.324E-29  5.816E-18
3.436E+03  6.570E-29  5.987E-18
3.404E+03  6.826E-29  6.164E-18
3.373E+03  7.093E-29  6.346E-18
3.342E+03  7.370E-29  6.533E-18
3.311E+03  7.658E-29  6.726E-18
3.281E+03  7.957E-29  6.925E-18
3.251E+03  8.268E-29  7.130E-18
3.221E+03  8.592E-29  7.341E-18
3.192E+03  8.929E-29  7.559E-18
3.162E+03  9.279E-29  7.784E-18
3.133E+03  9.643E-29  8.015E-18
3.105E+03  1.002E-28  8.253E-18
3.076E+03  1.042E-28  8.499E-18
3.048E+03  1.083E-28  8.752E-18
3.020E+03  1.125E-28  9.013E-18
2.992E+03  1.169E-28  9.282E-18
2.965E+03  1.215E-28  9.558E-18
2.938E+03  1.263E-28  9.842E-18
2.911E+03  1.313E-28  1.014E-17
2.884E+03  1.364E-28  1.044E-17
2.858E+03  1.418E-28  1.075E-17
2.831E+03  1.474E-28  1.107E-17
2.805E+03  1.532E-28  1.140E-17
2.780E+03  1.593E-28  1.174E-17
2.754E+03  1.656E-28  1.210E-17
2.729E+03  1.721E-28  1.246E-17
2.704E+03  1.789E-28  1.283E-17
2.679E+03  1.860E-28  1.322E-17
2.655E+03  1.934E-28  1.362E-17
2.630E+03  2.011E-28  1.403E-17
2.606E+03  2.090E-28  1.445E-17
2.582E+03  2.173E-28  1.489E-17
2.559E+03  2.260E-28  1.534E-17
2.535E+03  2.350E-28  1.580E-17
2.512E+03  2.443E-28  1.628E-17
2.489E+03  2.540E-28  1.677E-17
2.466E+03  2.642E-28  1.728E-17
