Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         4 = grain model
 4.000E-08 4.000E-01 2.250E-05 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 7.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 2.000E+01 2.000E+01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 2.000E+01 = <U> 
     mmp83 = radfield
 8.898E-23 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  1.853E-25  6.242E-18 COBE-DIRBE
2.220E+00  2.337E-25  1.376E-17 COBE-DIRBE
3.530E+00  1.564E-24  1.464E-16 COBE-DIRBE
4.880E+00  6.970E-25  9.022E-17 COBE-DIRBE
1.229E+01  6.484E-24  2.114E-15 COBE-DIRBE
2.079E+01  5.093E-24  2.809E-15 COBE-DIRBE
5.599E+01  5.346E-23  7.940E-14 COBE-DIRBE
9.770E+01  5.019E-23  1.301E-13 COBE-DIRBE
1.479E+02  2.497E-23  9.794E-14 COBE-DIRBE
2.479E+02  5.362E-24  3.526E-14 COBE-DIRBE
1.200E+01  6.992E-24  2.226E-15 IRAS
2.500E+01  5.358E-24  3.553E-15 IRAS
6.000E+01  5.480E-23  8.721E-14 IRAS
1.000E+02  4.882E-23  1.295E-13 IRAS
3.550E+00  1.820E-24  1.714E-16 SST-IRAC
4.493E+00  5.041E-25  6.007E-17 SST-IRAC
5.731E+00  4.097E-24  6.229E-16 SST-IRAC
7.872E+00  1.002E-23  2.093E-15 SST-IRAC
2.368E+01  4.634E-24  2.911E-15 SST-MIPS
7.142E+01  5.590E-23  1.059E-13 SST-MIPS
1.559E+02  2.022E-23  8.362E-14 SST-MIPS
1.600E+01  5.435E-24  2.307E-15 SST-IRSPU
2.200E+01  4.840E-24  2.824E-15 SST-IRSPU
7.500E+01  4.840E-23  9.628E-14 Herschel-PACS
1.100E+02  3.518E-23  1.027E-13 Herschel-PACS
1.700E+02  1.535E-23  6.922E-14 Herschel-PACS
2.500E+02  4.410E-24  2.924E-14 Herschel-SPIRE
3.600E+02  1.034E-24  9.870E-15 Herschel-SPIRE
5.200E+02  2.256E-25  3.112E-15 Herschel-SPIRE
2.400E+00  2.626E-25  1.672E-17 Akari IRC NIR N2
3.200E+00  1.201E-24  1.019E-16 Akari IRC NIR N3
4.100E+00  5.477E-25  5.957E-17 Akari IRC NIR N4
7.000E+00  1.139E-23  2.115E-15 Akari IRC MIR-S S7
9.000E+00  8.032E-24  1.918E-15 Akari IRC MIR-S S9W
1.100E+01  6.338E-24  1.849E-15 Akari IRC MIR-S S11
1.500E+01  5.640E-24  2.244E-15 Akari IRC MIR-L L15
1.800E+01  5.038E-24  2.405E-15 Akari IRC MIR-L L18W
2.400E+01  4.644E-24  2.957E-15 Akari IRC MIR-L L24
6.500E+01  6.041E-23  1.042E-13 Akari FIS N60
8.000E+01  5.484E-23  1.164E-13 Akari FIS WIDE-S
1.400E+02  2.484E-23  9.224E-14 Akari FIS WIDE-L
1.600E+02  1.877E-23  7.966E-14 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  8.851E-31  2.348E-19
9.908E+03  9.176E-31  2.412E-19
9.817E+03  9.512E-31  2.477E-19
9.727E+03  9.861E-31  2.544E-19
9.638E+03  1.022E-30  2.614E-19
9.550E+03  1.060E-30  2.685E-19
9.462E+03  1.099E-30  2.758E-19
9.376E+03  1.139E-30  2.833E-19
9.290E+03  1.181E-30  2.910E-19
9.204E+03  1.224E-30  2.989E-19
9.120E+03  1.269E-30  3.070E-19
9.036E+03  1.316E-30  3.154E-19
8.954E+03  1.364E-30  3.239E-19
8.872E+03  1.414E-30  3.327E-19
8.790E+03  1.465E-30  3.417E-19
8.710E+03  1.519E-30  3.509E-19
8.630E+03  1.574E-30  3.604E-19
8.551E+03  1.632E-30  3.702E-19
8.472E+03  1.692E-30  3.802E-19
8.395E+03  1.754E-30  3.905E-19
8.318E+03  1.818E-30  4.011E-19
