Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         1 = grain model
 4.000E-08 4.000E-01 0.000E+00 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 0.000E+00 = a_02 (cm) , sigma_2 , b_C2/0.92
 3.000E+02 3.000E+02 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 3.000E+02 = <U> 
     mmp83 = radfield
 1.340E-21 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  5.062E-25  1.705E-17 COBE-DIRBE
2.220E+00  5.994E-25  3.530E-17 COBE-DIRBE
3.530E+00  3.678E-24  3.444E-16 COBE-DIRBE
4.880E+00  1.620E-24  2.097E-16 COBE-DIRBE
1.229E+01  5.373E-23  1.752E-14 COBE-DIRBE
2.079E+01  1.289E-22  7.106E-14 COBE-DIRBE
5.599E+01  1.014E-21  1.507E-12 COBE-DIRBE
9.770E+01  3.473E-22  8.999E-13 COBE-DIRBE
1.479E+02  1.015E-22  3.983E-13 COBE-DIRBE
2.479E+02  1.461E-23  9.603E-14 COBE-DIRBE
1.200E+01  4.686E-23  1.492E-14 IRAS
2.500E+01  2.124E-22  1.408E-13 IRAS
6.000E+01  9.383E-22  1.493E-12 IRAS
1.000E+02  3.220E-22  8.542E-13 IRAS
3.550E+00  4.277E-24  4.027E-16 SST-IRAC
4.493E+00  1.170E-24  1.394E-16 SST-IRAC
5.731E+00  1.029E-23  1.564E-15 SST-IRAC
7.872E+00  3.649E-23  7.620E-15 SST-IRAC
2.368E+01  1.732E-22  1.088E-13 SST-MIPS
7.142E+01  6.466E-22  1.225E-12 SST-MIPS
1.559E+02  7.414E-23  3.066E-13 SST-MIPS
1.600E+01  8.238E-23  3.496E-14 SST-IRSPU
2.200E+01  1.624E-22  9.475E-14 SST-IRSPU
7.500E+01  5.622E-22  1.118E-12 Herschel-PACS
1.100E+02  2.243E-22  6.544E-13 Herschel-PACS
1.700E+02  5.683E-23  2.562E-13 Herschel-PACS
