Dust emission from Draine & Li (2007): ApJ 657, 810-837
==========================================================
         2 = grain model
 4.000E-08 4.000E-01 7.500E-06 = a_01 (cm) , sigma_1 , b_C1/0.92
 2.000E-07 5.500E-01 2.500E-06 = a_02 (cm) , sigma_2 , b_C2/0.92
 5.000E-01 5.000E-01 1.000E+00 = Umin , Umax, beta (dN/dU propto U^{-beta})
 5.000E-01 = <U> 
     mmp83 = radfield
 2.214E-24 = power/H (erg s-1)
 band   nu*P_nu(band) j_nu(band)
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.270E+00  2.082E-27  7.012E-20 COBE-DIRBE
2.220E+00  2.565E-27  1.511E-19 COBE-DIRBE
3.530E+00  1.679E-26  1.572E-18 COBE-DIRBE
4.880E+00  7.462E-27  9.660E-19 COBE-DIRBE
1.229E+01  8.505E-26  2.773E-17 COBE-DIRBE
2.079E+01  8.255E-26  4.552E-17 COBE-DIRBE
5.599E+01  3.469E-25  5.152E-16 COBE-DIRBE
9.770E+01  1.239E-24  3.211E-15 COBE-DIRBE
1.479E+02  1.592E-24  6.244E-15 COBE-DIRBE
2.479E+02  7.924E-25  5.210E-15 COBE-DIRBE
1.200E+01  8.824E-26  2.809E-17 IRAS
2.500E+01  8.316E-26  5.515E-17 IRAS
6.000E+01  4.178E-25  6.650E-16 IRAS
1.000E+02  1.286E-24  3.411E-15 IRAS
3.550E+00  1.954E-26  1.840E-18 SST-IRAC
4.493E+00  5.400E-27  6.436E-19 SST-IRAC
5.731E+00  4.438E-26  6.747E-18 SST-IRAC
7.872E+00  1.152E-25  2.406E-17 SST-IRAC
2.368E+01  7.600E-26  4.774E-17 SST-MIPS
7.142E+01  5.981E-25  1.133E-15 SST-MIPS
1.559E+02  1.524E-24  6.301E-15 SST-MIPS
1.600E+01  8.053E-26  3.418E-17 SST-IRSPU
2.200E+01  7.879E-26  4.598E-17 SST-IRSPU
7.500E+01  4.992E-25  9.932E-16 Herschel-PACS
1.100E+02  9.509E-25  2.775E-15 Herschel-PACS
1.700E+02  1.170E-24  5.278E-15 Herschel-PACS
2.500E+02  7.013E-25  4.650E-15 Herschel-SPIRE
3.600E+02  2.522E-25  2.409E-15 Herschel-SPIRE
5.200E+02  7.168E-26  9.887E-16 Herschel-SPIRE
2.400E+00  2.868E-27  1.826E-19 Akari IRC NIR N2
3.200E+00  1.291E-26  1.095E-18 Akari IRC NIR N3
4.100E+00  5.869E-27  6.383E-19 Akari IRC NIR N4
7.000E+00  1.291E-25  2.397E-17 Akari IRC MIR-S S7
9.000E+00  9.474E-26  2.262E-17 Akari IRC MIR-S S9W
1.100E+01  7.995E-26  2.333E-17 Akari IRC MIR-S S11
1.500E+01  8.430E-26  3.354E-17 Akari IRC MIR-L L15
1.800E+01  8.013E-26  3.826E-17 Akari IRC MIR-L L18W
2.400E+01  7.763E-26  4.942E-17 Akari IRC MIR-L L24
6.500E+01  5.279E-25  9.103E-16 Akari FIS N60
8.000E+01  1.008E-24  2.139E-15 Akari FIS WIDE-S
1.400E+02  1.606E-24  5.964E-15 Akari FIS WIDE-L
1.600E+02  1.538E-24  6.529E-15 Akari FIS N160
 
 
 
 


lambda    nu*dP/dnu     j_nu
 (um)   (erg s-1 H-1)(Jy cm2 sr-1 H-1)
1.000E+04  4.703E-31  1.248E-19
9.908E+03  4.875E-31  1.281E-19
9.817E+03  5.053E-31  1.316E-19
9.727E+03  5.238E-31  1.352E-19
9.638E+03  5.429E-31  1.388E-19
9.550E+03  5.628E-31  1.426E-19
9.462E+03  5.833E-31  1.464E-19
9.376E+03  6.046E-31  1.504E-19
9.290E+03  6.267E-31  1.544E-19
9.204E+03  6.496E-31  1.586E-19
9.120E+03  6.734E-31  1.629E-19
9.036E+03  6.980E-31  1.673E-19
8.954E+03  7.234E-31  1.718E-19
